sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
7098STDY13304644	CATD0565a	CATD0565a	ERS14379840	ERP141601	Felis catus	39baff4fdd8a23f21f3cae7c7c435a87	47196	3	1	91	51628148	58828780	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#91.cram	/seq/illumina/runs/47/47196/lane3/plex91/47196_3#91.cram	/seq/illumina/runs/47/47196/lane3/plex91/47196_3#91.substitution_metrics.txt	0.28
7098STDY13304645	CATD0565b	CATD0565b	ERS14379843	ERP141601	Felis catus	4411394c6466210d6fb5d5407f46a9c5	47196	3	1	94	51628160	87640394	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#94.cram	/seq/illumina/runs/47/47196/lane3/plex94/47196_3#94.cram	/seq/illumina/runs/47/47196/lane3/plex94/47196_3#94.substitution_metrics.txt	0.32
7098STDY13304646	CATD0566a	CATD0566a	ERS14379842	ERP141601	Felis catus	7e2a6cce00ce3b22dc36eeda3245d609	47196	3	1	95	51628172	56947632	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#95.cram	/seq/illumina/runs/47/47196/lane3/plex95/47196_3#95.cram	/seq/illumina/runs/47/47196/lane3/plex95/47196_3#95.substitution_metrics.txt	0.28
7098STDY13304647	CATD0566b	CATD0566b	ERS14379844	ERP141601	Felis catus	10ede5af65a66ce1bb4b202d8ce8291e	47196	3	1	97	51628089	56129438	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#97.cram	/seq/illumina/runs/47/47196/lane3/plex97/47196_3#97.cram	/seq/illumina/runs/47/47196/lane3/plex97/47196_3#97.substitution_metrics.txt	0.28
7098STDY13304648	CATD0567a	CATD0567a	ERS14379845	ERP141601	Felis catus	9eda7704a67738da7919b57217ffba5c	47196	3	1	98	51628101	69610824	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#98.cram	/seq/illumina/runs/47/47196/lane3/plex98/47196_3#98.cram	/seq/illumina/runs/47/47196/lane3/plex98/47196_3#98.substitution_metrics.txt	0.33
7098STDY13304649	CATD0567b	CATD0567b	ERS14379846	ERP141601	Felis catus	b18f0c904534f2436ec1b7840aebaf3a	47196	3	1	99	51628113	72751540	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#99.cram	/seq/illumina/runs/47/47196/lane3/plex99/47196_3#99.cram	/seq/illumina/runs/47/47196/lane3/plex99/47196_3#99.substitution_metrics.txt	0.31
7098STDY13304650	CATD0568a	CATD0568a	ERS14379847	ERP141601	Felis catus	b1fd064c4d9913d568b1f791dfdb3931	47196	3	1	100	51628125	77022678	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#100.cram	/seq/illumina/runs/47/47196/lane3/plex100/47196_3#100.cram	/seq/illumina/runs/47/47196/lane3/plex100/47196_3#100.substitution_metrics.txt	0.3
7098STDY13304651	CATD0568b	CATD0568b	ERS14379848	ERP141601	Felis catus	59511afae93822d4b6b1e8d37110e7a6	47196	3	1	101	51628137	52825508	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#101.cram	/seq/illumina/runs/47/47196/lane3/plex101/47196_3#101.cram	/seq/illumina/runs/47/47196/lane3/plex101/47196_3#101.substitution_metrics.txt	0.3
7098STDY13304652	CATD0569a	CATD0569a	ERS14379849	ERP141601	Felis catus	90fd67d1be01822ebe781fa2186e0896	47196	3	1	102	51628149	78945698	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#102.cram	/seq/illumina/runs/47/47196/lane3/plex102/47196_3#102.cram	/seq/illumina/runs/47/47196/lane3/plex102/47196_3#102.substitution_metrics.txt	0.37
7098STDY13304653	CATD0569b	CATD0569b	ERS14379850	ERP141601	Felis catus	537e07d27ce0c8ed7ba9736d634bfee5	47196	3	1	103	51628161	85817984	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#103.cram	/seq/illumina/runs/47/47196/lane3/plex103/47196_3#103.cram	/seq/illumina/runs/47/47196/lane3/plex103/47196_3#103.substitution_metrics.txt	0.37
7098STDY13304654	CATD0570a	CATD0570a	ERS14379852	ERP141601	Felis catus	fe4f1d474c908844dd19909b5aaf9c21	47196	3	1	104	51628173	50574726	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#104.cram	/seq/illumina/runs/47/47196/lane3/plex104/47196_3#104.cram	/seq/illumina/runs/47/47196/lane3/plex104/47196_3#104.substitution_metrics.txt	0.23
7098STDY13304655	CATD0570b	CATD0570b	ERS14379851	ERP141601	Felis catus	cfaea14ae06db3f06367d5a5fa81b452	47196	3	1	105	51628090	43740768	7098	FUR:Feline glioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47196_3#105.cram	/seq/illumina/runs/47/47196/lane3/plex105/47196_3#105.cram	/seq/illumina/runs/47/47196/lane3/plex105/47196_3#105.substitution_metrics.txt	0.21
