sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
6713STDY11554094	CATD0163b	CATD0163b	ERS9016113	ERP133248	Felis catus	2dc14827c435a30991e05a507349c8a6	44050	1	1	4	51585471	38058616	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#4.cram	/seq/illumina/runs/44/44050/lane1/plex4/44050_1#4.cram	/seq/illumina/runs/44/44050/lane1/plex4/44050_1#4.substitution_metrics.txt	0.57
6713STDY11554094	CATD0163b	CATD0163b	ERS9016113	ERP133248	Felis catus	03b0ab0f3282a081a3acd8b948eb1535	44050	2	1	4	51585471	37874348	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#4.cram	/seq/illumina/runs/44/44050/lane2/plex4/44050_2#4.cram	/seq/illumina/runs/44/44050/lane2/plex4/44050_2#4.substitution_metrics.txt	0.56
6713STDY11554095	CATD0164a	CATD0164a	ERS9016115	ERP133248	Felis catus	37196e337f2af1036a9c02f2d83f3bdf	44050	1	1	132	51585479	30951626	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#132.cram	/seq/illumina/runs/44/44050/lane1/plex132/44050_1#132.cram	/seq/illumina/runs/44/44050/lane1/plex132/44050_1#132.substitution_metrics.txt	0.56
6713STDY11554095	CATD0164a	CATD0164a	ERS9016115	ERP133248	Felis catus	93801c9986bf9e253c404b1c6b6ea58d	44050	2	1	132	51585479	30945360	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#132.cram	/seq/illumina/runs/44/44050/lane2/plex132/44050_2#132.cram	/seq/illumina/runs/44/44050/lane2/plex132/44050_2#132.substitution_metrics.txt	0.56
6713STDY11554096	CATD0164b	CATD0164b	ERS9016116	ERP133248	Felis catus	f58c872e57aee8d50755c32ee921b206	44050	1	1	25	51531748	47389552	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#25.cram	/seq/illumina/runs/44/44050/lane1/plex25/44050_1#25.cram	/seq/illumina/runs/44/44050/lane1/plex25/44050_1#25.substitution_metrics.txt	0.51
6713STDY11554096	CATD0164b	CATD0164b	ERS9016116	ERP133248	Felis catus	65b931797640474acfd13fc03d18121b	44050	2	1	25	51531748	47358448	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#25.cram	/seq/illumina/runs/44/44050/lane2/plex25/44050_2#25.cram	/seq/illumina/runs/44/44050/lane2/plex25/44050_2#25.substitution_metrics.txt	0.5
6713STDY11554097	CATD0165a	CATD0165a	ERS9016117	ERP133248	Felis catus	ca608b61a61fe1066a5242617e1269e5	44050	1	1	71	51585499	48885728	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#71.cram	/seq/illumina/runs/44/44050/lane1/plex71/44050_1#71.cram	/seq/illumina/runs/44/44050/lane1/plex71/44050_1#71.substitution_metrics.txt	0.61
6713STDY11554097	CATD0165a	CATD0165a	ERS9016117	ERP133248	Felis catus	cf169615af818fa82aca302cf908f27b	44050	2	1	71	51585499	48768290	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#71.cram	/seq/illumina/runs/44/44050/lane2/plex71/44050_2#71.cram	/seq/illumina/runs/44/44050/lane2/plex71/44050_2#71.substitution_metrics.txt	0.6
6713STDY11554098	CATD0165b	CATD0165b	ERS9016118	ERP133248	Felis catus	70b99f0fba0c1bec171eef41964304b2	44050	1	1	114	51531706	35754948	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#114.cram	/seq/illumina/runs/44/44050/lane1/plex114/44050_1#114.cram	/seq/illumina/runs/44/44050/lane1/plex114/44050_1#114.substitution_metrics.txt	0.55
6713STDY11554098	CATD0165b	CATD0165b	ERS9016118	ERP133248	Felis catus	5a5ea3f6f9fa057f4e38440e4abb7b40	44050	2	1	114	51531706	35523152	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#114.cram	/seq/illumina/runs/44/44050/lane2/plex114/44050_2#114.cram	/seq/illumina/runs/44/44050/lane2/plex114/44050_2#114.substitution_metrics.txt	0.54
6713STDY11554099	CATD0166a	CATD0166a	ERS9016119	ERP133248	Felis catus	93dd048a3d42a93ff90bcd3eff1fe23c	44050	1	1	125	51585538	28756250	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#125.cram	/seq/illumina/runs/44/44050/lane1/plex125/44050_1#125.cram	/seq/illumina/runs/44/44050/lane1/plex125/44050_1#125.substitution_metrics.txt	0.54
6713STDY11554099	CATD0166a	CATD0166a	ERS9016119	ERP133248	Felis catus	80c82938b8fb527862f587e88ab4b62a	44050	2	1	125	51585538	28814530	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#125.cram	/seq/illumina/runs/44/44050/lane2/plex125/44050_2#125.cram	/seq/illumina/runs/44/44050/lane2/plex125/44050_2#125.substitution_metrics.txt	0.53
6713STDY11554100	CATD0166b	CATD0166b	ERS9016120	ERP133248	Felis catus	bdd0173621c75dc8bf71f9904309e831	44050	1	1	104	51531741	34563154	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#104.cram	/seq/illumina/runs/44/44050/lane1/plex104/44050_1#104.cram	/seq/illumina/runs/44/44050/lane1/plex104/44050_1#104.substitution_metrics.txt	0.54
6713STDY11554100	CATD0166b	CATD0166b	ERS9016120	ERP133248	Felis catus	649fc825d7cd407695868f70ff78eeae	44050	2	1	104	51531741	34492922	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#104.cram	/seq/illumina/runs/44/44050/lane2/plex104/44050_2#104.cram	/seq/illumina/runs/44/44050/lane2/plex104/44050_2#104.substitution_metrics.txt	0.53
6713STDY11554101	CATD0167a	CATD0167a	ERS9016121	ERP133248	Felis catus	8e1f35377e9bbf5e6153b7bef217e44c	44050	1	1	142	51585480	34452022	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#142.cram	/seq/illumina/runs/44/44050/lane1/plex142/44050_1#142.cram	/seq/illumina/runs/44/44050/lane1/plex142/44050_1#142.substitution_metrics.txt	0.61
6713STDY11554101	CATD0167a	CATD0167a	ERS9016121	ERP133248	Felis catus	1a5bec90cf38ffdbf0787ce668526fa3	44050	2	1	142	51585480	34075776	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#142.cram	/seq/illumina/runs/44/44050/lane2/plex142/44050_2#142.cram	/seq/illumina/runs/44/44050/lane2/plex142/44050_2#142.substitution_metrics.txt	0.6
6713STDY11554102	CATD0167b	CATD0167b	ERS9016122	ERP133248	Felis catus	ac4d5e17888bfe0865a81036fd93c80a	44050	1	1	118	51531730	32070854	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#118.cram	/seq/illumina/runs/44/44050/lane1/plex118/44050_1#118.cram	/seq/illumina/runs/44/44050/lane1/plex118/44050_1#118.substitution_metrics.txt	0.48
6713STDY11554102	CATD0167b	CATD0167b	ERS9016122	ERP133248	Felis catus	7be61deb30cef26829b4a63654ad3955	44050	2	1	118	51531730	32005190	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#118.cram	/seq/illumina/runs/44/44050/lane2/plex118/44050_2#118.cram	/seq/illumina/runs/44/44050/lane2/plex118/44050_2#118.substitution_metrics.txt	0.48
6713STDY11554103	CATD0168a	CATD0168a	ERS9016123	ERP133248	Felis catus	8d17b1a483c2f22ed50c9b41608297f3	44050	1	1	79	51585547	40432678	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#79.cram	/seq/illumina/runs/44/44050/lane1/plex79/44050_1#79.cram	/seq/illumina/runs/44/44050/lane1/plex79/44050_1#79.substitution_metrics.txt	0.55
6713STDY11554103	CATD0168a	CATD0168a	ERS9016123	ERP133248	Felis catus	177e61ee0b58799756606d3706798b5b	44050	2	1	79	51585547	40417886	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#79.cram	/seq/illumina/runs/44/44050/lane2/plex79/44050_2#79.cram	/seq/illumina/runs/44/44050/lane2/plex79/44050_2#79.substitution_metrics.txt	0.54
6713STDY11554104	CATD0168b	CATD0168b	ERS9016124	ERP133248	Felis catus	8d8a7c8a041e84922125957c75122f0b	44050	1	1	127	51531790	31691310	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#127.cram	/seq/illumina/runs/44/44050/lane1/plex127/44050_1#127.cram	/seq/illumina/runs/44/44050/lane1/plex127/44050_1#127.substitution_metrics.txt	0.48
6713STDY11554104	CATD0168b	CATD0168b	ERS9016124	ERP133248	Felis catus	f8a5a71be5668540b9cb8852a46faadb	44050	2	1	127	51531790	31769134	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#127.cram	/seq/illumina/runs/44/44050/lane2/plex127/44050_2#127.cram	/seq/illumina/runs/44/44050/lane2/plex127/44050_2#127.substitution_metrics.txt	0.47
6713STDY11554105	CATD0169a	CATD0169a	ERS9016125	ERP133248	Felis catus	e2ab33ccc5ccd4915314a751c17f3742	44050	1	1	61	51585534	38825008	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#61.cram	/seq/illumina/runs/44/44050/lane1/plex61/44050_1#61.cram	/seq/illumina/runs/44/44050/lane1/plex61/44050_1#61.substitution_metrics.txt	0.59
6713STDY11554105	CATD0169a	CATD0169a	ERS9016125	ERP133248	Felis catus	643e07a241f118021672e90a67bef827	44050	2	1	61	51585534	38648378	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#61.cram	/seq/illumina/runs/44/44050/lane2/plex61/44050_2#61.cram	/seq/illumina/runs/44/44050/lane2/plex61/44050_2#61.substitution_metrics.txt	0.59
6713STDY11554106	CATD0169b	CATD0169b	ERS9016126	ERP133248	Felis catus	5a6bc3281c6380a089c5f78dc501ab23	44050	1	1	35	51585473	42289528	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#35.cram	/seq/illumina/runs/44/44050/lane1/plex35/44050_1#35.cram	/seq/illumina/runs/44/44050/lane1/plex35/44050_1#35.substitution_metrics.txt	0.55
6713STDY11554106	CATD0169b	CATD0169b	ERS9016126	ERP133248	Felis catus	ed885340292d156d97c6da93a897348f	44050	2	1	35	51585473	42271544	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#35.cram	/seq/illumina/runs/44/44050/lane2/plex35/44050_2#35.cram	/seq/illumina/runs/44/44050/lane2/plex35/44050_2#35.substitution_metrics.txt	0.54
6713STDY11554107	CATD0170a	CATD0170a	ERS9016127	ERP133248	Felis catus	500e1cd769738d9bb1f8ee10552d53fa	44050	1	1	91	51585524	49488220	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#91.cram	/seq/illumina/runs/44/44050/lane1/plex91/44050_1#91.cram	/seq/illumina/runs/44/44050/lane1/plex91/44050_1#91.substitution_metrics.txt	0.58
6713STDY11554107	CATD0170a	CATD0170a	ERS9016127	ERP133248	Felis catus	add1f09f8e774770cf63703d30782c91	44050	2	1	91	51585524	49155760	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#91.cram	/seq/illumina/runs/44/44050/lane2/plex91/44050_2#91.cram	/seq/illumina/runs/44/44050/lane2/plex91/44050_2#91.substitution_metrics.txt	0.57
6713STDY11554108	CATD0170b	CATD0170b	ERS9016128	ERP133248	Felis catus	63d0c990867f0272428a36abbe6d1d9f	44050	1	1	63	51531786	41652322	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#63.cram	/seq/illumina/runs/44/44050/lane1/plex63/44050_1#63.cram	/seq/illumina/runs/44/44050/lane1/plex63/44050_1#63.substitution_metrics.txt	0.48
6713STDY11554108	CATD0170b	CATD0170b	ERS9016128	ERP133248	Felis catus	cb3e6b9f5505f46dca57eefdb6a776cb	44050	2	1	63	51531786	41712484	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#63.cram	/seq/illumina/runs/44/44050/lane2/plex63/44050_2#63.cram	/seq/illumina/runs/44/44050/lane2/plex63/44050_2#63.substitution_metrics.txt	0.47
6713STDY11554109	CATD0171a	CATD0171a	ERS9016130	ERP133248	Felis catus	5b1205bc020bccb4012f874e59ea62c7	44050	1	1	99	51585477	45927244	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#99.cram	/seq/illumina/runs/44/44050/lane1/plex99/44050_1#99.cram	/seq/illumina/runs/44/44050/lane1/plex99/44050_1#99.substitution_metrics.txt	0.5
6713STDY11554109	CATD0171a	CATD0171a	ERS9016130	ERP133248	Felis catus	183f4d560840823945a4abc467b5bb6f	44050	2	1	99	51585477	45554076	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#99.cram	/seq/illumina/runs/44/44050/lane2/plex99/44050_2#99.cram	/seq/illumina/runs/44/44050/lane2/plex99/44050_2#99.substitution_metrics.txt	0.49
6713STDY11554110	CATD0171b	CATD0171b	ERS9016129	ERP133248	Felis catus	186957f15c86f60c1f25afa768d5fe2b	44050	1	1	89	51531752	38017328	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#89.cram	/seq/illumina/runs/44/44050/lane1/plex89/44050_1#89.cram	/seq/illumina/runs/44/44050/lane1/plex89/44050_1#89.substitution_metrics.txt	0.46
6713STDY11554110	CATD0171b	CATD0171b	ERS9016129	ERP133248	Felis catus	c8a62b24b45728436d189643a94fab30	44050	2	1	89	51531752	37510722	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#89.cram	/seq/illumina/runs/44/44050/lane2/plex89/44050_2#89.cram	/seq/illumina/runs/44/44050/lane2/plex89/44050_2#89.substitution_metrics.txt	0.46
6713STDY11554111	CATD0172a	CATD0172a	ERS9016131	ERP133248	Felis catus	91fe617ecee4d26424995e254579132f	44050	1	1	95	51585548	44262838	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#95.cram	/seq/illumina/runs/44/44050/lane1/plex95/44050_1#95.cram	/seq/illumina/runs/44/44050/lane1/plex95/44050_1#95.substitution_metrics.txt	0.5
6713STDY11554111	CATD0172a	CATD0172a	ERS9016131	ERP133248	Felis catus	96f1f58eebaf21823a496bac8f36e8da	44050	2	1	95	51585548	43712668	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#95.cram	/seq/illumina/runs/44/44050/lane2/plex95/44050_2#95.cram	/seq/illumina/runs/44/44050/lane2/plex95/44050_2#95.substitution_metrics.txt	0.5
6713STDY11554112	CATD0172b	CATD0172b	ERS9016132	ERP133248	Felis catus	e56bffeb439c32fa0a9e59724a603780	44050	1	1	70	51531727	24867386	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#70.cram	/seq/illumina/runs/44/44050/lane1/plex70/44050_1#70.cram	/seq/illumina/runs/44/44050/lane1/plex70/44050_1#70.substitution_metrics.txt	0.46
6713STDY11554112	CATD0172b	CATD0172b	ERS9016132	ERP133248	Felis catus	2a370ae7a227f555b863599216e3f310	44050	2	1	70	51531727	24762078	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#70.cram	/seq/illumina/runs/44/44050/lane2/plex70/44050_2#70.cram	/seq/illumina/runs/44/44050/lane2/plex70/44050_2#70.substitution_metrics.txt	0.45
6713STDY11554113	CATD0173a	CATD0173a	ERS9016133	ERP133248	Felis catus	a6f8fcd0ba268175afcb569c4188757f	44050	1	1	11	51585519	44977958	6713	FUR: Feline mast cell tumour_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#11.cram	/seq/illumina/runs/44/44050/lane1/plex11/44050_1#11.cram	/seq/illumina/runs/44/44050/lane1/plex11/44050_1#11.substitution_metrics.txt	0.54
