sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
6982STDY13421155	CATD0577a	CATD0577a	ERS14601995	ERP141159	Felis catus	026f14e875919d399bd9abdbef35b8a6	47138	1	1	26	65907890	40812266	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#26.cram	/seq/illumina/runs/47/47138/lane1/plex26/47138_1#26.cram	/seq/illumina/runs/47/47138/lane1/plex26/47138_1#26.substitution_metrics.txt	0.31
6982STDY13421156	CATD0577b	CATD0577b	ERS14601997	ERP141159	Felis catus	254f7d6963cfda38fd27fe80f845b9b5	47138	1	1	27	65907902	53717072	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#27.cram	/seq/illumina/runs/47/47138/lane1/plex27/47138_1#27.cram	/seq/illumina/runs/47/47138/lane1/plex27/47138_1#27.substitution_metrics.txt	0.37
6982STDY13421157	CATD0578a	CATD0578a	ERS14601998	ERP141159	Felis catus	a2646b4756eabcc98efd899e0b5502e8	47138	1	1	30	65907914	54513508	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#30.cram	/seq/illumina/runs/47/47138/lane1/plex30/47138_1#30.cram	/seq/illumina/runs/47/47138/lane1/plex30/47138_1#30.substitution_metrics.txt	0.32
6982STDY13421158	CATD0578b	CATD0578b	ERS14601999	ERP141159	Felis catus	bfdfff56365de5b7bc5e10a8e7cb025b	47138	1	1	31	65907926	58185684	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#31.cram	/seq/illumina/runs/47/47138/lane1/plex31/47138_1#31.cram	/seq/illumina/runs/47/47138/lane1/plex31/47138_1#31.substitution_metrics.txt	0.3
6982STDY13421159	CATD0579a	CATD0579a	ERS14602000	ERP141159	Felis catus	06479d54550f89c42051c9d290ccd344	47138	1	1	34	65907843	42153840	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#34.cram	/seq/illumina/runs/47/47138/lane1/plex34/47138_1#34.cram	/seq/illumina/runs/47/47138/lane1/plex34/47138_1#34.substitution_metrics.txt	0.35
6982STDY13421160	CATD0579b	CATD0579b	ERS14602002	ERP141159	Felis catus	975e618bc1739980b2119c5578175959	47138	1	1	35	65907855	39903440	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#35.cram	/seq/illumina/runs/47/47138/lane1/plex35/47138_1#35.cram	/seq/illumina/runs/47/47138/lane1/plex35/47138_1#35.substitution_metrics.txt	0.34
6982STDY13421161	CATD0580a	CATD0580a	ERS14602003	ERP141159	Felis catus	bd04c669ad00e230a4ed83843bcf2d99	47138	1	1	38	65907867	47334002	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#38.cram	/seq/illumina/runs/47/47138/lane1/plex38/47138_1#38.cram	/seq/illumina/runs/47/47138/lane1/plex38/47138_1#38.substitution_metrics.txt	0.31
6982STDY13421162	CATD0580b	CATD0580b	ERS14602004	ERP141159	Felis catus	6fe0e2e462dfbe9951ef3fa038fe23b3	47138	1	1	39	65907879	61599330	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#39.cram	/seq/illumina/runs/47/47138/lane1/plex39/47138_1#39.cram	/seq/illumina/runs/47/47138/lane1/plex39/47138_1#39.substitution_metrics.txt	0.31
6982STDY13421163	CATD0581a	CATD0581a	ERS14602001	ERP141159	Felis catus	0a05ed0293e5908c217ece4f440211bb	47138	1	1	42	65907891	62504918	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#42.cram	/seq/illumina/runs/47/47138/lane1/plex42/47138_1#42.cram	/seq/illumina/runs/47/47138/lane1/plex42/47138_1#42.substitution_metrics.txt	0.31
6982STDY13421164	CATD0581b	CATD0581b	ERS14602005	ERP141159	Felis catus	701edd9f2a014295742097255c61c0df	47138	1	1	43	65907903	53586126	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#43.cram	/seq/illumina/runs/47/47138/lane1/plex43/47138_1#43.cram	/seq/illumina/runs/47/47138/lane1/plex43/47138_1#43.substitution_metrics.txt	0.3
6982STDY13421165	CATD0582a	CATD0582a	ERS14602011	ERP141159	Felis catus	94c5667cd426e80f0c38ac9f6fa931aa	47138	1	1	46	65907915	48791612	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#46.cram	/seq/illumina/runs/47/47138/lane1/plex46/47138_1#46.cram	/seq/illumina/runs/47/47138/lane1/plex46/47138_1#46.substitution_metrics.txt	0.35
6982STDY13421166	CATD0582b	CATD0582b	ERS14602006	ERP141159	Felis catus	f901c87cf97fed152d296052ed1181f7	47138	1	1	47	65907927	54114602	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#47.cram	/seq/illumina/runs/47/47138/lane1/plex47/47138_1#47.cram	/seq/illumina/runs/47/47138/lane1/plex47/47138_1#47.substitution_metrics.txt	0.32
6982STDY13421167	CATD0583a	CATD0583a	ERS14602007	ERP141159	Felis catus	b01e4f52d7e586b440f5eb43c90cb43d	47138	1	1	50	65907844	48231898	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#50.cram	/seq/illumina/runs/47/47138/lane1/plex50/47138_1#50.cram	/seq/illumina/runs/47/47138/lane1/plex50/47138_1#50.substitution_metrics.txt	0.37
6982STDY13421168	CATD0583b	CATD0583b	ERS14602008	ERP141159	Felis catus	4d5ded93d23f1908cdcefe50d2204b56	47138	1	1	52	65907856	43123356	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#52.cram	/seq/illumina/runs/47/47138/lane1/plex52/47138_1#52.cram	/seq/illumina/runs/47/47138/lane1/plex52/47138_1#52.substitution_metrics.txt	0.33
6982STDY13421169	CATD0584a	CATD0584a	ERS14602009	ERP141159	Felis catus	9f335970c14f65935ee55bc6668cf956	47138	1	1	53	65907868	47232434	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#53.cram	/seq/illumina/runs/47/47138/lane1/plex53/47138_1#53.cram	/seq/illumina/runs/47/47138/lane1/plex53/47138_1#53.substitution_metrics.txt	0.33
6982STDY13421170	CATD0584b	CATD0584b	ERS14602010	ERP141159	Felis catus	e267bad41eec706dc0a78ac834b205d6	47138	1	1	56	65907880	52911762	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#56.cram	/seq/illumina/runs/47/47138/lane1/plex56/47138_1#56.cram	/seq/illumina/runs/47/47138/lane1/plex56/47138_1#56.substitution_metrics.txt	0.31
6982STDY13421171	CATD0585a	CATD0585a	ERS14602012	ERP141159	Felis catus	f035a49c24e155b503ae355608569025	47138	1	1	57	65907892	61639320	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#57.cram	/seq/illumina/runs/47/47138/lane1/plex57/47138_1#57.cram	/seq/illumina/runs/47/47138/lane1/plex57/47138_1#57.substitution_metrics.txt	0.32
6982STDY13421172	CATD0585b	CATD0585b	ERS14602013	ERP141159	Felis catus	5df61720a3f85bc9f7282581f0cccb03	47138	1	1	60	65907904	50384666	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#60.cram	/seq/illumina/runs/47/47138/lane1/plex60/47138_1#60.cram	/seq/illumina/runs/47/47138/lane1/plex60/47138_1#60.substitution_metrics.txt	0.33
6982STDY13421173	CATD0586a	CATD0586a	ERS14602014	ERP141159	Felis catus	295bcb0eb0bd090efc150bcf0963d144	47138	1	1	61	65907916	57997624	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#61.cram	/seq/illumina/runs/47/47138/lane1/plex61/47138_1#61.cram	/seq/illumina/runs/47/47138/lane1/plex61/47138_1#61.substitution_metrics.txt	0.3
6982STDY13421174	CATD0586b	CATD0586b	ERS14602015	ERP141159	Felis catus	100e1e50d3ff52b1af3fee0280cf0085	47138	1	1	64	65907928	55923986	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#64.cram	/seq/illumina/runs/47/47138/lane1/plex64/47138_1#64.cram	/seq/illumina/runs/47/47138/lane1/plex64/47138_1#64.substitution_metrics.txt	0.33
6982STDY13421175	CATD0587a	CATD0587a	ERS14602016	ERP141159	Felis catus	131be7b1d55ffb83d839dda5317aaa58	47138	1	1	65	65907845	53089086	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#65.cram	/seq/illumina/runs/47/47138/lane1/plex65/47138_1#65.cram	/seq/illumina/runs/47/47138/lane1/plex65/47138_1#65.substitution_metrics.txt	0.33
6982STDY13421176	CATD0587b	CATD0587b	ERS14602017	ERP141159	Felis catus	6644d8d3311e57d93ef84d43903544a6	47138	1	1	68	65907857	67206524	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#68.cram	/seq/illumina/runs/47/47138/lane1/plex68/47138_1#68.cram	/seq/illumina/runs/47/47138/lane1/plex68/47138_1#68.substitution_metrics.txt	0.33
6982STDY13421177	CATD0588a	CATD0588a	ERS14602019	ERP141159	Felis catus	b477d3a06487105f9e5e2e203046c8e6	47138	1	1	69	65907869	50933322	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#69.cram	/seq/illumina/runs/47/47138/lane1/plex69/47138_1#69.cram	/seq/illumina/runs/47/47138/lane1/plex69/47138_1#69.substitution_metrics.txt	0.34
6982STDY13421178	CATD0588b	CATD0588b	ERS14602018	ERP141159	Felis catus	f5a6dcecc03e785ba23f6505eb3ff1a0	47138	1	1	72	65907881	49043458	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#72.cram	/seq/illumina/runs/47/47138/lane1/plex72/47138_1#72.cram	/seq/illumina/runs/47/47138/lane1/plex72/47138_1#72.substitution_metrics.txt	0.34
6982STDY13421179	CATD0589a	CATD0589a	ERS14602020	ERP141159	Felis catus	9d7c1142e7156edf51588d5cc72cc09b	47138	1	1	73	65907893	54554154	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#73.cram	/seq/illumina/runs/47/47138/lane1/plex73/47138_1#73.cram	/seq/illumina/runs/47/47138/lane1/plex73/47138_1#73.substitution_metrics.txt	0.35
6982STDY13421180	CATD0589b	CATD0589b	ERS14602021	ERP141159	Felis catus	77dc226341fa340ae9655700aa898be5	47138	1	1	76	65907905	58055610	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#76.cram	/seq/illumina/runs/47/47138/lane1/plex76/47138_1#76.cram	/seq/illumina/runs/47/47138/lane1/plex76/47138_1#76.substitution_metrics.txt	0.31
6982STDY13421181	CATD0590a	CATD0590a	ERS14602023	ERP141159	Felis catus	35b10d1bcdeaafaf71ee9f8c7090e4ba	47138	1	1	77	65907917	62339430	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#77.cram	/seq/illumina/runs/47/47138/lane1/plex77/47138_1#77.cram	/seq/illumina/runs/47/47138/lane1/plex77/47138_1#77.substitution_metrics.txt	0.33
6982STDY13421182	CATD0590b	CATD0590b	ERS14602022	ERP141159	Felis catus	6548449d7ff5e965d8f1387cbdc4548c	47138	1	1	80	65907929	51896688	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#80.cram	/seq/illumina/runs/47/47138/lane1/plex80/47138_1#80.cram	/seq/illumina/runs/47/47138/lane1/plex80/47138_1#80.substitution_metrics.txt	0.33
6982STDY13421183	CATD0591a	CATD0591a	ERS14602024	ERP141159	Felis catus	877ae34c0149bca8c84035129c83878f	47138	1	1	81	65907846	51467694	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#81.cram	/seq/illumina/runs/47/47138/lane1/plex81/47138_1#81.cram	/seq/illumina/runs/47/47138/lane1/plex81/47138_1#81.substitution_metrics.txt	0.34
6982STDY13421184	CATD0591b	CATD0591b	ERS14602025	ERP141159	Felis catus	b9428263e823385ec13daa42ddf37d15	47138	1	1	83	65907858	47659530	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#83.cram	/seq/illumina/runs/47/47138/lane1/plex83/47138_1#83.cram	/seq/illumina/runs/47/47138/lane1/plex83/47138_1#83.substitution_metrics.txt	0.34
6982STDY13421185	CATD0592a	CATD0592a	ERS14602027	ERP141159	Felis catus	2ab9749a1fed9d48c7753f226d6a93fb	47138	1	1	86	65907870	56931304	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#86.cram	/seq/illumina/runs/47/47138/lane1/plex86/47138_1#86.cram	/seq/illumina/runs/47/47138/lane1/plex86/47138_1#86.substitution_metrics.txt	0.3
6982STDY13421186	CATD0592b	CATD0592b	ERS14602028	ERP141159	Felis catus	46fd5a2d4bb042a5b2b902ee7f09bdb8	47138	1	1	87	65907882	54843940	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#87.cram	/seq/illumina/runs/47/47138/lane1/plex87/47138_1#87.cram	/seq/illumina/runs/47/47138/lane1/plex87/47138_1#87.substitution_metrics.txt	0.33
6982STDY13421187	CATD0593a	CATD0593a	ERS14602026	ERP141159	Felis catus	4ac89b826905aaa23aa89e578565875b	47138	1	1	90	65907894	53709050	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#90.cram	/seq/illumina/runs/47/47138/lane1/plex90/47138_1#90.cram	/seq/illumina/runs/47/47138/lane1/plex90/47138_1#90.substitution_metrics.txt	0.32
6982STDY13421188	CATD0593b	CATD0593b	ERS14602030	ERP141159	Felis catus	c409f12dadd3dc822af3919ad111eed1	47138	1	1	91	65907906	50336644	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#91.cram	/seq/illumina/runs/47/47138/lane1/plex91/47138_1#91.cram	/seq/illumina/runs/47/47138/lane1/plex91/47138_1#91.substitution_metrics.txt	0.34
6982STDY13421189	CATD0594a	CATD0594a	ERS14602031	ERP141159	Felis catus	1a87be0c6d49aee8e12c6e3262781e90	47138	1	1	94	65907918	52608026	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#94.cram	/seq/illumina/runs/47/47138/lane1/plex94/47138_1#94.cram	/seq/illumina/runs/47/47138/lane1/plex94/47138_1#94.substitution_metrics.txt	0.3
6982STDY13421190	CATD0594b	CATD0594b	ERS14602029	ERP141159	Felis catus	7a72864a39003150f4cb88fcd4df892b	47138	1	1	95	65907930	57672220	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#95.cram	/seq/illumina/runs/47/47138/lane1/plex95/47138_1#95.cram	/seq/illumina/runs/47/47138/lane1/plex95/47138_1#95.substitution_metrics.txt	0.3
6982STDY13421191	CATD0595a	CATD0595a	ERS14602032	ERP141159	Felis catus	658924b29dee43e7a0ab4de0f6c5b0eb	47138	1	1	2	51625875	64035302	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#2.cram	/seq/illumina/runs/47/47138/lane1/plex2/47138_1#2.cram	/seq/illumina/runs/47/47138/lane1/plex2/47138_1#2.substitution_metrics.txt	0.31
6982STDY13421192	CATD0595b	CATD0595b	ERS14602033	ERP141159	Felis catus	2864c4f08019ca1ca798d83b0d5dfdda	47138	1	1	3	51625887	60944334	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#3.cram	/seq/illumina/runs/47/47138/lane1/plex3/47138_1#3.cram	/seq/illumina/runs/47/47138/lane1/plex3/47138_1#3.substitution_metrics.txt	0.29
6982STDY13421193	CATD0596a	CATD0596a	ERS14602034	ERP141159	Felis catus	b21ba1dda5ddfa5ac98a8d36a57ec3e2	47138	1	1	6	51625899	72720138	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#6.cram	/seq/illumina/runs/47/47138/lane1/plex6/47138_1#6.cram	/seq/illumina/runs/47/47138/lane1/plex6/47138_1#6.substitution_metrics.txt	0.33
6982STDY13421194	CATD0596b	CATD0596b	ERS14602035	ERP141159	Felis catus	803e3bbabcc8d4bff57a1532e6d7173a	47138	1	1	7	51625911	67092106	6982	FUR: Feline lymphoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#7.cram	/seq/illumina/runs/47/47138/lane1/plex7/47138_1#7.cram	/seq/illumina/runs/47/47138/lane1/plex7/47138_1#7.substitution_metrics.txt	0.29
