sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH	fastq1	fastq2	sample_fqrunid	donor_id
6990STDY13221122	CATD0472a	CATD0472a	ERS13642354	ERP141158	Felis catus	9a1cf397fcdb90fd87894c41bf320d05	46643	2	1	40	51541433	52751750	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#40.cram	/seq/illumina/runs/46/46643/lane2/plex40/46643_2#40.cram	/seq/illumina/runs/46/46643/lane2/plex40/46643_2#40.substitution_metrics.txt	0.34	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221122_46643_2#40_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221122_46643_2#40_R2.fastq.gz	6990STDY13221122_46643_2#40	CATD04
6990STDY13221123	CATD0472b	CATD0472b	ERS13642357	ERP141158	Felis catus	f29341d2e394ab8982571e3368d20075	46643	2	1	41	51541445	31775068	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#41.cram	/seq/illumina/runs/46/46643/lane2/plex41/46643_2#41.cram	/seq/illumina/runs/46/46643/lane2/plex41/46643_2#41.substitution_metrics.txt	0.26	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221123_46643_2#41_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221123_46643_2#41_R2.fastq.gz	6990STDY13221123_46643_2#41	CATD04
6990STDY13221124	CATD0473a	CATD0473a	ERS13642356	ERP141158	Felis catus	3c109c152469f4d297a08fae8849465e	46643	2	1	43	51541457	5442038	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#43.cram	/seq/illumina/runs/46/46643/lane2/plex43/46643_2#43.cram	/seq/illumina/runs/46/46643/lane2/plex43/46643_2#43.substitution_metrics.txt	0.22	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221124_46643_2#43_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221124_46643_2#43_R2.fastq.gz	6990STDY13221124_46643_2#43	CATD04
6990STDY13221125	CATD0473b	CATD0473b	ERS13642358	ERP141158	Felis catus	0ac7e46a50488fa31b703fefc359b669	46643	2	1	2	51541395	35742606	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#2.cram	/seq/illumina/runs/46/46643/lane2/plex2/46643_2#2.cram	/seq/illumina/runs/46/46643/lane2/plex2/46643_2#2.substitution_metrics.txt	0.26	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221125_46643_2#2_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221125_46643_2#2_R2.fastq.gz	6990STDY13221125_46643_2#2	CATD04
6990STDY13221126	CATD0474a	CATD0474a	ERS13642359	ERP141158	Felis catus	7416dd6b17ccb90aeffa0be7ed9ccf84	46643	2	1	46	51541469	42861680	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#46.cram	/seq/illumina/runs/46/46643/lane2/plex46/46643_2#46.cram	/seq/illumina/runs/46/46643/lane2/plex46/46643_2#46.substitution_metrics.txt	0.24	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221126_46643_2#46_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221126_46643_2#46_R2.fastq.gz	6990STDY13221126_46643_2#46	CATD04
6990STDY13221127	CATD0474b	CATD0474b	ERS13642360	ERP141158	Felis catus	a927e7415929105204085cfea41739cd	46643	2	1	47	51541481	30991424	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#47.cram	/seq/illumina/runs/46/46643/lane2/plex47/46643_2#47.cram	/seq/illumina/runs/46/46643/lane2/plex47/46643_2#47.substitution_metrics.txt	0.24	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221127_46643_2#47_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221127_46643_2#47_R2.fastq.gz	6990STDY13221127_46643_2#47	CATD04
6990STDY13221128	CATD0475a	CATD0475a	ERS13642361	ERP141158	Felis catus	690493c71b613ba173e6fdc8aabd4739	46643	2	1	50	51541398	39540248	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#50.cram	/seq/illumina/runs/46/46643/lane2/plex50/46643_2#50.cram	/seq/illumina/runs/46/46643/lane2/plex50/46643_2#50.substitution_metrics.txt	0.26	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221128_46643_2#50_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221128_46643_2#50_R2.fastq.gz	6990STDY13221128_46643_2#50	CATD04
6990STDY13221129	CATD0475b	CATD0475b	ERS13642362	ERP141158	Felis catus	762e38ee20e979edbe1232ccdbd61d67	46643	2	1	3	51541407	45794192	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#3.cram	/seq/illumina/runs/46/46643/lane2/plex3/46643_2#3.cram	/seq/illumina/runs/46/46643/lane2/plex3/46643_2#3.substitution_metrics.txt	0.25	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221129_46643_2#3_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221129_46643_2#3_R2.fastq.gz	6990STDY13221129_46643_2#3	CATD04
6990STDY13221130	CATD0476a	CATD0476a	ERS13642363	ERP141158	Felis catus	7729040e34a3b6920e26042c5076164c	46643	2	1	51	51541410	25873358	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#51.cram	/seq/illumina/runs/46/46643/lane2/plex51/46643_2#51.cram	/seq/illumina/runs/46/46643/lane2/plex51/46643_2#51.substitution_metrics.txt	0.26	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221130_46643_2#51_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221130_46643_2#51_R2.fastq.gz	6990STDY13221130_46643_2#51	CATD04
6990STDY13221131	CATD0476b	CATD0476b	ERS13642364	ERP141158	Felis catus	8bb49f97a1aa1943c7ffa08df40823af	46643	2	1	6	51541419	48180102	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#6.cram	/seq/illumina/runs/46/46643/lane2/plex6/46643_2#6.cram	/seq/illumina/runs/46/46643/lane2/plex6/46643_2#6.substitution_metrics.txt	0.24	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221131_46643_2#6_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221131_46643_2#6_R2.fastq.gz	6990STDY13221131_46643_2#6	CATD04
6990STDY13221132	CATD0477a	CATD0477a	ERS13642367	ERP141158	Felis catus	475b8bc089198cbadba798191cbf90ad	46643	2	1	54	51541422	42189940	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#54.cram	/seq/illumina/runs/46/46643/lane2/plex54/46643_2#54.cram	/seq/illumina/runs/46/46643/lane2/plex54/46643_2#54.substitution_metrics.txt	0.24	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221132_46643_2#54_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221132_46643_2#54_R2.fastq.gz	6990STDY13221132_46643_2#54	CATD04
6990STDY13221133	CATD0477b	CATD0477b	ERS13642365	ERP141158	Felis catus	472a5fbdcc530c19280aabddf4c30311	46643	2	1	7	51541431	41253612	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#7.cram	/seq/illumina/runs/46/46643/lane2/plex7/46643_2#7.cram	/seq/illumina/runs/46/46643/lane2/plex7/46643_2#7.substitution_metrics.txt	0.27	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221133_46643_2#7_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221133_46643_2#7_R2.fastq.gz	6990STDY13221133_46643_2#7	CATD04
6990STDY13221134	CATD0478a	CATD0478a	ERS13642366	ERP141158	Felis catus	4a952c2c61ef0ed5f5b2859630cdfb5f	46643	2	1	55	51541434	37339532	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#55.cram	/seq/illumina/runs/46/46643/lane2/plex55/46643_2#55.cram	/seq/illumina/runs/46/46643/lane2/plex55/46643_2#55.substitution_metrics.txt	0.31	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221134_46643_2#55_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221134_46643_2#55_R2.fastq.gz	6990STDY13221134_46643_2#55	CATD04
6990STDY13221135	CATD0478b	CATD0478b	ERS13642368	ERP141158	Felis catus	da3bfe5a2eba7fb2c3bcfe8f11b610e6	46643	2	1	58	51541446	34863442	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#58.cram	/seq/illumina/runs/46/46643/lane2/plex58/46643_2#58.cram	/seq/illumina/runs/46/46643/lane2/plex58/46643_2#58.substitution_metrics.txt	0.28	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221135_46643_2#58_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221135_46643_2#58_R2.fastq.gz	6990STDY13221135_46643_2#58	CATD04
6990STDY13221136	CATD0479a	CATD0479a	ERS13642369	ERP141158	Felis catus	27ee3f65278d47796ac22555e37285e5	46643	2	1	59	51541458	57285048	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#59.cram	/seq/illumina/runs/46/46643/lane2/plex59/46643_2#59.cram	/seq/illumina/runs/46/46643/lane2/plex59/46643_2#59.substitution_metrics.txt	0.27	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221136_46643_2#59_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221136_46643_2#59_R2.fastq.gz	6990STDY13221136_46643_2#59	CATD04
6990STDY13221137	CATD0479b	CATD0479b	ERS13642370	ERP141158	Felis catus	fc353df5f9123677b484258186773c46	46643	2	1	62	51541470	52138030	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#62.cram	/seq/illumina/runs/46/46643/lane2/plex62/46643_2#62.cram	/seq/illumina/runs/46/46643/lane2/plex62/46643_2#62.substitution_metrics.txt	0.24	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221137_46643_2#62_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221137_46643_2#62_R2.fastq.gz	6990STDY13221137_46643_2#62	CATD04
6990STDY13221138	CATD0480a	CATD0480a	ERS13642371	ERP141158	Felis catus	ff5f97c3f66e570f15050d0bbc8a9891	46643	2	1	63	51541482	41195404	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#63.cram	/seq/illumina/runs/46/46643/lane2/plex63/46643_2#63.cram	/seq/illumina/runs/46/46643/lane2/plex63/46643_2#63.substitution_metrics.txt	0.3	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221138_46643_2#63_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221138_46643_2#63_R2.fastq.gz	6990STDY13221138_46643_2#63	CATD04
6990STDY13221139	CATD0480b	CATD0480b	ERS13642372	ERP141158	Felis catus	adfeb7e18a0bf2490eb78baee30692ec	46643	2	1	66	51541399	43514120	6990	FUR:Feline mammary gland carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_2#66.cram	/seq/illumina/runs/46/46643/lane2/plex66/46643_2#66.cram	/seq/illumina/runs/46/46643/lane2/plex66/46643_2#66.substitution_metrics.txt	0.28	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221139_46643_2#66_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6990_3065/fastqs/6990STDY13221139_46643_2#66_R2.fastq.gz	6990STDY13221139_46643_2#66	CATD04
