sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
6945STDY13066492	CATD296a	CATD296a	NA	NA	Felis catus	e49e2d9405cc7152a13321d6f963b04d	45879	2	1	67	51535267	69583212	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#67.cram	/seq/illumina/runs/45/45879/lane2/plex67/45879_2#67.cram	/seq/illumina/runs/45/45879/lane2/plex67/45879_2#67.substitution_metrics.txt	0.27
6945STDY13066493	CATD296b	CATD296b	NA	NA	Felis catus	1b41d9f938dc8a8ca94e92f92e2c1ce4	45879	2	1	1	51535251	49267604	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#1.cram	/seq/illumina/runs/45/45879/lane2/plex1/45879_2#1.cram	/seq/illumina/runs/45/45879/lane2/plex1/45879_2#1.substitution_metrics.txt	0.24
6945STDY13066494	CATD297a	CATD297a	NA	NA	Felis catus	5c9884348db9ecc61200f375a5c120ad	45879	2	1	69	51535279	63738730	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#69.cram	/seq/illumina/runs/45/45879/lane2/plex69/45879_2#69.cram	/seq/illumina/runs/45/45879/lane2/plex69/45879_2#69.substitution_metrics.txt	0.25
6945STDY13066495	CATD297b	CATD297b	NA	NA	Felis catus	bde8d5d15da415de8d700bdf6e3e1204	45879	2	1	70	51535291	56917268	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#70.cram	/seq/illumina/runs/45/45879/lane2/plex70/45879_2#70.cram	/seq/illumina/runs/45/45879/lane2/plex70/45879_2#70.substitution_metrics.txt	0.34
6945STDY13066496	CATD298a	CATD298a	NA	NA	Felis catus	ba9ee078563d98da63a21e7b7246d3dd	45879	2	1	71	51535303	35041376	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#71.cram	/seq/illumina/runs/45/45879/lane2/plex71/45879_2#71.cram	/seq/illumina/runs/45/45879/lane2/plex71/45879_2#71.substitution_metrics.txt	0.22
6945STDY13066497	CATD298b	CATD298b	NA	NA	Felis catus	16ed7d435662b871f217030f8b1c02b7	45879	2	1	3	51535263	53503070	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#3.cram	/seq/illumina/runs/45/45879/lane2/plex3/45879_2#3.cram	/seq/illumina/runs/45/45879/lane2/plex3/45879_2#3.substitution_metrics.txt	0.24
6945STDY13066498	CATD299a	CATD299a	NA	NA	Felis catus	ca3becad34e98c4b567a3104e71c9156	45879	2	1	5	51535275	63162692	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#5.cram	/seq/illumina/runs/45/45879/lane2/plex5/45879_2#5.cram	/seq/illumina/runs/45/45879/lane2/plex5/45879_2#5.substitution_metrics.txt	0.27
6945STDY13066499	CATD299b	CATD299b	NA	NA	Felis catus	b60c575f9ecc154722d7fe261ab78d5a	45879	2	1	7	51535287	76918418	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#7.cram	/seq/illumina/runs/45/45879/lane2/plex7/45879_2#7.cram	/seq/illumina/runs/45/45879/lane2/plex7/45879_2#7.substitution_metrics.txt	0.38
6945STDY13066500	CATD300a	CATD300a	NA	NA	Felis catus	1524e92aecb56070720c03adc3630461	45879	2	1	72	51535315	80884664	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#72.cram	/seq/illumina/runs/45/45879/lane2/plex72/45879_2#72.cram	/seq/illumina/runs/45/45879/lane2/plex72/45879_2#72.substitution_metrics.txt	0.28
6945STDY13066501	CATD300b	CATD300b	NA	NA	Felis catus	c66c7a9007c2ba50c2956812da00198a	45879	2	1	9	51535299	76264154	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#9.cram	/seq/illumina/runs/45/45879/lane2/plex9/45879_2#9.cram	/seq/illumina/runs/45/45879/lane2/plex9/45879_2#9.substitution_metrics.txt	0.3
6945STDY13066502	CATD301a	CATD301a	NA	NA	Felis catus	24c89b219e399dbd8d8953ecb789efa4	45879	2	1	11	51535311	65840136	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#11.cram	/seq/illumina/runs/45/45879/lane2/plex11/45879_2#11.cram	/seq/illumina/runs/45/45879/lane2/plex11/45879_2#11.substitution_metrics.txt	0.29
6945STDY13066503	CATD301b	CATD301b	NA	NA	Felis catus	e732d33ab09cf5497a00a103a5d931ad	45879	2	1	13	51535323	85871654	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#13.cram	/seq/illumina/runs/45/45879/lane2/plex13/45879_2#13.cram	/seq/illumina/runs/45/45879/lane2/plex13/45879_2#13.substitution_metrics.txt	0.29
6945STDY13066504	CATD302a	CATD302a	NA	NA	Felis catus	46dad1311cc079e9ba8af6605253bf33	45879	2	1	15	51535335	14698616	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#15.cram	/seq/illumina/runs/45/45879/lane2/plex15/45879_2#15.cram	/seq/illumina/runs/45/45879/lane2/plex15/45879_2#15.substitution_metrics.txt	0.25
6945STDY13066505	CATD302b	CATD302b	NA	NA	Felis catus	375457e1b99cf4f02485a1ac08c4a7d6	45879	2	1	18	51535252	39139946	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#18.cram	/seq/illumina/runs/45/45879/lane2/plex18/45879_2#18.cram	/seq/illumina/runs/45/45879/lane2/plex18/45879_2#18.substitution_metrics.txt	0.26
6945STDY13066506	CATD303a	CATD303a	NA	NA	Felis catus	9013f852a4e5d46ebd42d54b483a8763	45879	2	1	73	51535327	61303640	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#73.cram	/seq/illumina/runs/45/45879/lane2/plex73/45879_2#73.cram	/seq/illumina/runs/45/45879/lane2/plex73/45879_2#73.substitution_metrics.txt	0.25
6945STDY13066507	CATD303b	CATD303b	NA	NA	Felis catus	70d0c406e67421c2fb6c655ddb068e3b	45879	2	1	19	51535264	53736714	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#19.cram	/seq/illumina/runs/45/45879/lane2/plex19/45879_2#19.cram	/seq/illumina/runs/45/45879/lane2/plex19/45879_2#19.substitution_metrics.txt	0.34
6945STDY13066508	CATD304a	CATD304a	NA	NA	Felis catus	af520fd5256b075792e1d57f063bf3bc	45879	2	1	74	51535339	52055136	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#74.cram	/seq/illumina/runs/45/45879/lane2/plex74/45879_2#74.cram	/seq/illumina/runs/45/45879/lane2/plex74/45879_2#74.substitution_metrics.txt	0.25
6945STDY13066509	CATD304b	CATD304b	NA	NA	Felis catus	dcf200e9b38a560519f27d937eb11b57	45879	2	1	21	51535276	66935014	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#21.cram	/seq/illumina/runs/45/45879/lane2/plex21/45879_2#21.cram	/seq/illumina/runs/45/45879/lane2/plex21/45879_2#21.substitution_metrics.txt	0.26
6945STDY13066510	CATD305a	CATD305a	NA	NA	Felis catus	0d8a62a4d86e6e42c7281b627806d80c	45879	2	1	23	51535288	14132834	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#23.cram	/seq/illumina/runs/45/45879/lane2/plex23/45879_2#23.cram	/seq/illumina/runs/45/45879/lane2/plex23/45879_2#23.substitution_metrics.txt	0.24
6945STDY13066511	CATD305b	CATD305b	NA	NA	Felis catus	2e76053570bf42690dda47c0e3c04b99	45879	2	1	25	51535300	42257840	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#25.cram	/seq/illumina/runs/45/45879/lane2/plex25/45879_2#25.cram	/seq/illumina/runs/45/45879/lane2/plex25/45879_2#25.substitution_metrics.txt	0.26
6945STDY13066512	CATD306a	CATD306a	NA	NA	Felis catus	db4f5fd55a97796b0c702459fc5c4a58	45879	2	1	27	51535312	111209774	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#27.cram	/seq/illumina/runs/45/45879/lane2/plex27/45879_2#27.cram	/seq/illumina/runs/45/45879/lane2/plex27/45879_2#27.substitution_metrics.txt	0.27
6945STDY13066513	CATD306b	CATD306b	NA	NA	Felis catus	70e246f9722d457979010e7506aecb1d	45879	2	1	75	51535256	64248290	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#75.cram	/seq/illumina/runs/45/45879/lane2/plex75/45879_2#75.cram	/seq/illumina/runs/45/45879/lane2/plex75/45879_2#75.substitution_metrics.txt	0.29
6945STDY13066514	CATD307a	CATD307a	NA	NA	Felis catus	85fd9c42030b53ecc37696791c4b7f30	45879	2	1	29	51535324	105097170	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#29.cram	/seq/illumina/runs/45/45879/lane2/plex29/45879_2#29.cram	/seq/illumina/runs/45/45879/lane2/plex29/45879_2#29.substitution_metrics.txt	0.23
6945STDY13066515	CATD307b	CATD307b	NA	NA	Felis catus	15afd93833efca0920d6f54b90765c9e	45879	2	1	76	51535268	51822616	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#76.cram	/seq/illumina/runs/45/45879/lane2/plex76/45879_2#76.cram	/seq/illumina/runs/45/45879/lane2/plex76/45879_2#76.substitution_metrics.txt	0.26
6945STDY13066516	CATD308a	CATD308a	NA	NA	Felis catus	ef862156ad5dcdcebaa0303a23591279	45879	2	1	77	51535280	47899100	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#77.cram	/seq/illumina/runs/45/45879/lane2/plex77/45879_2#77.cram	/seq/illumina/runs/45/45879/lane2/plex77/45879_2#77.substitution_metrics.txt	0.23
6945STDY13066517	CATD308b	CATD308b	NA	NA	Felis catus	4e9e8228a0c79e916cd843b32cf8b143	45879	2	1	78	51535292	57105454	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#78.cram	/seq/illumina/runs/45/45879/lane2/plex78/45879_2#78.cram	/seq/illumina/runs/45/45879/lane2/plex78/45879_2#78.substitution_metrics.txt	0.27
6945STDY13066518	CATD309a	CATD309a	NA	NA	Felis catus	64b25cbb01c9553affdd34ed9d5d8cd2	45879	2	1	79	51535304	51580714	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#79.cram	/seq/illumina/runs/45/45879/lane2/plex79/45879_2#79.cram	/seq/illumina/runs/45/45879/lane2/plex79/45879_2#79.substitution_metrics.txt	0.29
6945STDY13066519	CATD309b	CATD309b	NA	NA	Felis catus	f344c6703932199aba883417b54ad9a9	45879	2	1	80	51535316	59627342	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#80.cram	/seq/illumina/runs/45/45879/lane2/plex80/45879_2#80.cram	/seq/illumina/runs/45/45879/lane2/plex80/45879_2#80.substitution_metrics.txt	0.33
6945STDY13066520	CATD310a	CATD310a	NA	NA	Felis catus	e741120ec9b26866bb4be489d4c19979	45879	2	1	81	51535328	62797480	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#81.cram	/seq/illumina/runs/45/45879/lane2/plex81/45879_2#81.cram	/seq/illumina/runs/45/45879/lane2/plex81/45879_2#81.substitution_metrics.txt	0.34
6945STDY13066521	CATD310b	CATD310b	NA	NA	Felis catus	85326d4a4d2d8efd4254a6dbc0571371	45879	2	1	82	51535340	66873878	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#82.cram	/seq/illumina/runs/45/45879/lane2/plex82/45879_2#82.cram	/seq/illumina/runs/45/45879/lane2/plex82/45879_2#82.substitution_metrics.txt	0.44
6945STDY13066522	CATD311a	CATD311a	NA	NA	Felis catus	555f1fdcf37e6ee5fd0ce36d820c6a4b	45879	2	1	83	51535257	59642306	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#83.cram	/seq/illumina/runs/45/45879/lane2/plex83/45879_2#83.cram	/seq/illumina/runs/45/45879/lane2/plex83/45879_2#83.substitution_metrics.txt	0.34
6945STDY13066523	CATD311b	CATD311b	NA	NA	Felis catus	9533d04e79c9c0bfb12b519c71182b4d	45879	2	1	84	51535269	58644694	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#84.cram	/seq/illumina/runs/45/45879/lane2/plex84/45879_2#84.cram	/seq/illumina/runs/45/45879/lane2/plex84/45879_2#84.substitution_metrics.txt	0.41
6945STDY13066524	CATD312a	CATD312a	NA	NA	Felis catus	8dcc6d67bb64360e9835c905a1dfc583	45879	2	1	85	51535281	63038706	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#85.cram	/seq/illumina/runs/45/45879/lane2/plex85/45879_2#85.cram	/seq/illumina/runs/45/45879/lane2/plex85/45879_2#85.substitution_metrics.txt	0.31
6945STDY13066525	CATD312b	CATD312b	NA	NA	Felis catus	adca21a6b442c110ade273bcf6e13e61	45879	2	1	86	51535293	62861378	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#86.cram	/seq/illumina/runs/45/45879/lane2/plex86/45879_2#86.cram	/seq/illumina/runs/45/45879/lane2/plex86/45879_2#86.substitution_metrics.txt	0.33
6945STDY13066526	CATD313a	CATD313a	NA	NA	Felis catus	3fc2622a620d2d8afaff3608b7dafffe	45879	2	1	87	51535305	72504028	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#87.cram	/seq/illumina/runs/45/45879/lane2/plex87/45879_2#87.cram	/seq/illumina/runs/45/45879/lane2/plex87/45879_2#87.substitution_metrics.txt	0.31
6945STDY13066527	CATD313b	CATD313b	NA	NA	Felis catus	c33fbd6c6e572b85dcbdc44ffdf7a9bb	45879	2	1	88	51535317	57555652	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#88.cram	/seq/illumina/runs/45/45879/lane2/plex88/45879_2#88.cram	/seq/illumina/runs/45/45879/lane2/plex88/45879_2#88.substitution_metrics.txt	0.42
6945STDY13066528	CATD314a	CATD314a	NA	NA	Felis catus	ea96cfdc074e4f9494bfdc3702289b8f	45879	2	1	31	51535336	99330716	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#31.cram	/seq/illumina/runs/45/45879/lane2/plex31/45879_2#31.cram	/seq/illumina/runs/45/45879/lane2/plex31/45879_2#31.substitution_metrics.txt	0.25
6945STDY13066529	CATD314b	CATD314b	NA	NA	Felis catus	fe1393954abb8c670342fa6c8498bdcc	45879	2	1	89	51535329	71312548	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#89.cram	/seq/illumina/runs/45/45879/lane2/plex89/45879_2#89.cram	/seq/illumina/runs/45/45879/lane2/plex89/45879_2#89.substitution_metrics.txt	0.58
6945STDY13066530	CATD315a	CATD315a	NA	NA	Felis catus	783bdadd75663ff05b822a98d3d4347e	45879	2	1	90	51535341	54640086	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#90.cram	/seq/illumina/runs/45/45879/lane2/plex90/45879_2#90.cram	/seq/illumina/runs/45/45879/lane2/plex90/45879_2#90.substitution_metrics.txt	0.31
6945STDY13066531	CATD315b	CATD315b	NA	NA	Felis catus	f0d8877d6f2168db66a11f6cc532a22f	45879	2	1	91	51535258	48544514	6945	FUR:Feline cholangiocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45879_2#91.cram	/seq/illumina/runs/45/45879/lane2/plex91/45879_2#91.cram	/seq/illumina/runs/45/45879/lane2/plex91/45879_2#91.substitution_metrics.txt	0.54
