sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH	fastq1	fastq2	sample_fqrunid	donor_id
7040STDY13172853	CATD0385b	CATD0385b	ERS14313666	ERP143204	Felis catus	fac0d2530483ff943a8247f40f05ff01	46643	1	1	84	51518948	36126228	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#84.cram	/seq/illumina/runs/46/46643/lane1/plex84/46643_1#84.cram	/seq/illumina/runs/46/46643/lane1/plex84/46643_1#84.substitution_metrics.txt	0.35	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172853_46643_1#84_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172853_46643_1#84_R2.fastq.gz	7040STDY13172853_46643_1#84	CATD03
7040STDY13172854	CATD0386a	CATD0386a	ERS14313667	ERP143204	Felis catus	8741bff83272610642bf3a5b72ee292b	46643	1	1	85	51518960	28979272	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#85.cram	/seq/illumina/runs/46/46643/lane1/plex85/46643_1#85.cram	/seq/illumina/runs/46/46643/lane1/plex85/46643_1#85.substitution_metrics.txt	0.35	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172854_46643_1#85_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172854_46643_1#85_R2.fastq.gz	7040STDY13172854_46643_1#85	CATD03
7040STDY13172855	CATD0386b	CATD0386b	ERS14313668	ERP143204	Felis catus	888efcff52c20759c651deb1f7a477ca	46643	1	1	88	51518972	35315074	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#88.cram	/seq/illumina/runs/46/46643/lane1/plex88/46643_1#88.cram	/seq/illumina/runs/46/46643/lane1/plex88/46643_1#88.substitution_metrics.txt	0.34	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172855_46643_1#88_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172855_46643_1#88_R2.fastq.gz	7040STDY13172855_46643_1#88	CATD03
7040STDY13172856	CATD0387a	CATD0387a	ERS14313669	ERP143204	Felis catus	52a5976d9ece2a7f33deee67ac221932	46643	1	1	89	51518984	33824818	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#89.cram	/seq/illumina/runs/46/46643/lane1/plex89/46643_1#89.cram	/seq/illumina/runs/46/46643/lane1/plex89/46643_1#89.substitution_metrics.txt	0.38	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172856_46643_1#89_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172856_46643_1#89_R2.fastq.gz	7040STDY13172856_46643_1#89	CATD03
7040STDY13172857	CATD0387b	CATD0387b	ERS14313670	ERP143204	Felis catus	994ea7eba746608fa445efcc4c4e9e4e	46643	1	1	92	51518996	37456314	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#92.cram	/seq/illumina/runs/46/46643/lane1/plex92/46643_1#92.cram	/seq/illumina/runs/46/46643/lane1/plex92/46643_1#92.substitution_metrics.txt	0.34	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172857_46643_1#92_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172857_46643_1#92_R2.fastq.gz	7040STDY13172857_46643_1#92	CATD03
7040STDY13172858	CATD0388a	CATD0388a	ERS14313672	ERP143204	Felis catus	6d0af124f12ef06c134e4638ce84a0fe	46643	1	1	93	51519008	39660664	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#93.cram	/seq/illumina/runs/46/46643/lane1/plex93/46643_1#93.cram	/seq/illumina/runs/46/46643/lane1/plex93/46643_1#93.substitution_metrics.txt	0.35	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172858_46643_1#93_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172858_46643_1#93_R2.fastq.gz	7040STDY13172858_46643_1#93	CATD03
7040STDY13172859	CATD0388b	CATD0388b	ERS14313671	ERP143204	Felis catus	a5cb726ab881d63d9e676769024b8425	46643	1	1	96	51519020	37246000	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#96.cram	/seq/illumina/runs/46/46643/lane1/plex96/46643_1#96.cram	/seq/illumina/runs/46/46643/lane1/plex96/46643_1#96.substitution_metrics.txt	0.35	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172859_46643_1#96_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172859_46643_1#96_R2.fastq.gz	7040STDY13172859_46643_1#96	CATD03
7040STDY13172860	CATD0389a	CATD0389a	ERS14313673	ERP143204	Felis catus	d297e0498b1391e7fb39ce522ab33648	46643	1	1	97	51518937	36754366	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#97.cram	/seq/illumina/runs/46/46643/lane1/plex97/46643_1#97.cram	/seq/illumina/runs/46/46643/lane1/plex97/46643_1#97.substitution_metrics.txt	0.39	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172860_46643_1#97_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172860_46643_1#97_R2.fastq.gz	7040STDY13172860_46643_1#97	CATD03
7040STDY13172861	CATD0389b	CATD0389b	ERS14313674	ERP143204	Felis catus	e80d84016028fd4c0b7b892c7931b8e7	46643	1	1	98	51518949	33945238	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#98.cram	/seq/illumina/runs/46/46643/lane1/plex98/46643_1#98.cram	/seq/illumina/runs/46/46643/lane1/plex98/46643_1#98.substitution_metrics.txt	0.35	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172861_46643_1#98_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172861_46643_1#98_R2.fastq.gz	7040STDY13172861_46643_1#98	CATD03
7040STDY13172862	CATD0390a	CATD0390a	ERS14313676	ERP143204	Felis catus	a677ce70c9239d07a365289ce59b3b75	46643	1	1	99	51518961	46529604	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#99.cram	/seq/illumina/runs/46/46643/lane1/plex99/46643_1#99.cram	/seq/illumina/runs/46/46643/lane1/plex99/46643_1#99.substitution_metrics.txt	0.37	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172862_46643_1#99_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172862_46643_1#99_R2.fastq.gz	7040STDY13172862_46643_1#99	CATD03
7040STDY13172863	CATD0390b	CATD0390b	ERS14313675	ERP143204	Felis catus	baf3835cfa7a39296263e974b661b504	46643	1	1	100	51518973	35458116	7040	FUR:Feline basal cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_1#100.cram	/seq/illumina/runs/46/46643/lane1/plex100/46643_1#100.cram	/seq/illumina/runs/46/46643/lane1/plex100/46643_1#100.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172863_46643_1#100_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/7040_3064/fastqs/7040STDY13172863_46643_1#100_R2.fastq.gz	7040STDY13172863_46643_1#100	CATD03
