sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH	fastq1	fastq2	sample_fqrunid	donor_id
6841STDY13652881	CATD0713a	CATD0713a	ERS14795525	ERP136468	Felis catus	73ef642c4c76d6eb50eda4131d55071a	47273	4	1	12	51633688	60025838	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#12.cram	/seq/illumina/runs/47/47273/lane4/plex12/47273_4#12.cram	/seq/illumina/runs/47/47273/lane4/plex12/47273_4#12.substitution_metrics.txt	0.27	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652881_47273_4#12_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652881_47273_4#12_R2.fastq.gz	6841STDY13652881_47273_4#12	CATD07
6841STDY13652882	CATD0713b	CATD0713b	ERS14795526	ERP136468	Felis catus	4f007d30604fe834e83726fd1f94e4ef	47273	4	1	13	51633700	73381898	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#13.cram	/seq/illumina/runs/47/47273/lane4/plex13/47273_4#13.cram	/seq/illumina/runs/47/47273/lane4/plex13/47273_4#13.substitution_metrics.txt	0.27	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652882_47273_4#13_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652882_47273_4#13_R2.fastq.gz	6841STDY13652882_47273_4#13	CATD07
6841STDY13652883	CATD0714a	CATD0714a	ERS14795527	ERP136468	Felis catus	a22554e4c94f569c9020ca7e1fea6e3d	47273	4	1	1	51633651	56273376	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#1.cram	/seq/illumina/runs/47/47273/lane4/plex1/47273_4#1.cram	/seq/illumina/runs/47/47273/lane4/plex1/47273_4#1.substitution_metrics.txt	0.24	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652883_47273_4#1_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652883_47273_4#1_R2.fastq.gz	6841STDY13652883_47273_4#1	CATD07
6841STDY13652884	CATD0714b	CATD0714b	ERS14795528	ERP136468	Felis catus	1f871e26773244d1697f29ea3f0b6ea0	47273	4	1	14	51633712	12710966	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#14.cram	/seq/illumina/runs/47/47273/lane4/plex14/47273_4#14.cram	/seq/illumina/runs/47/47273/lane4/plex14/47273_4#14.substitution_metrics.txt	0.25	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652884_47273_4#14_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652884_47273_4#14_R2.fastq.gz	6841STDY13652884_47273_4#14	CATD07
6841STDY13652885	CATD0715a	CATD0715a	ERS14795529	ERP136468	Felis catus	e6ca61aef0dfad71de5f805a41abcb32	47273	4	1	15	51633724	73574408	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#15.cram	/seq/illumina/runs/47/47273/lane4/plex15/47273_4#15.cram	/seq/illumina/runs/47/47273/lane4/plex15/47273_4#15.substitution_metrics.txt	0.29	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652885_47273_4#15_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652885_47273_4#15_R2.fastq.gz	6841STDY13652885_47273_4#15	CATD07
6841STDY13652886	CATD0715b	CATD0715b	ERS14795530	ERP136468	Felis catus	69f5cb4c97c2af33f892131f2db9b50e	47273	4	1	16	51633736	74693636	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#16.cram	/seq/illumina/runs/47/47273/lane4/plex16/47273_4#16.cram	/seq/illumina/runs/47/47273/lane4/plex16/47273_4#16.substitution_metrics.txt	0.29	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652886_47273_4#16_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652886_47273_4#16_R2.fastq.gz	6841STDY13652886_47273_4#16	CATD07
6841STDY13652887	CATD0716a	CATD0716a	ERS14795531	ERP136468	Felis catus	0250ceb085e6ae4e4a16361641f88583	47273	4	1	17	51633653	79439314	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#17.cram	/seq/illumina/runs/47/47273/lane4/plex17/47273_4#17.cram	/seq/illumina/runs/47/47273/lane4/plex17/47273_4#17.substitution_metrics.txt	0.31	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652887_47273_4#17_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652887_47273_4#17_R2.fastq.gz	6841STDY13652887_47273_4#17	CATD07
6841STDY13652888	CATD0716b	CATD0716b	ERS14795532	ERP136468	Felis catus	bdf1a16ab8b0eb76bb23739a3e5e05af	47273	4	1	18	51633665	78875640	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#18.cram	/seq/illumina/runs/47/47273/lane4/plex18/47273_4#18.cram	/seq/illumina/runs/47/47273/lane4/plex18/47273_4#18.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652888_47273_4#18_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652888_47273_4#18_R2.fastq.gz	6841STDY13652888_47273_4#18	CATD07
6841STDY13652889	CATD0717a	CATD0717a	ERS14795535	ERP136468	Felis catus	9759887fa26a2d486817f32d426f3d30	47273	4	1	19	51633677	90055000	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#19.cram	/seq/illumina/runs/47/47273/lane4/plex19/47273_4#19.cram	/seq/illumina/runs/47/47273/lane4/plex19/47273_4#19.substitution_metrics.txt	0.36	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652889_47273_4#19_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652889_47273_4#19_R2.fastq.gz	6841STDY13652889_47273_4#19	CATD07
6841STDY13652890	CATD0717b	CATD0717b	ERS14795533	ERP136468	Felis catus	07c59ffab57a6e52e15a7359ae5e28a1	47273	4	1	20	51633689	90540704	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#20.cram	/seq/illumina/runs/47/47273/lane4/plex20/47273_4#20.cram	/seq/illumina/runs/47/47273/lane4/plex20/47273_4#20.substitution_metrics.txt	0.35	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652890_47273_4#20_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652890_47273_4#20_R2.fastq.gz	6841STDY13652890_47273_4#20	CATD07
6841STDY13652891	CATD0718a	CATD0718a	ERS14795534	ERP136468	Felis catus	d5b41d780f0d4231e7f8c04aba85b799	47273	4	1	21	51633701	84584486	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#21.cram	/seq/illumina/runs/47/47273/lane4/plex21/47273_4#21.cram	/seq/illumina/runs/47/47273/lane4/plex21/47273_4#21.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652891_47273_4#21_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652891_47273_4#21_R2.fastq.gz	6841STDY13652891_47273_4#21	CATD07
6841STDY13652892	CATD0718b	CATD0718b	ERS14795536	ERP136468	Felis catus	519508ec6fa20f703e6a0eb9de76ee4f	47273	4	1	22	51633713	95148836	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47273_4#22.cram	/seq/illumina/runs/47/47273/lane4/plex22/47273_4#22.cram	/seq/illumina/runs/47/47273/lane4/plex22/47273_4#22.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652892_47273_4#22_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY13652892_47273_4#22_R2.fastq.gz	6841STDY13652892_47273_4#22	CATD07
6841STDY12890112	CATD216a	CATD216a	ERS11960664	ERP136468	Felis catus	fd3577f98f5e2375dc821db0b83eb09c	45666	1	1	1	51517779	54655738	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45666_1#1.cram	/seq/illumina/runs/45/45666/lane1/plex1/45666_1#1.cram	/seq/illumina/runs/45/45666/lane1/plex1/45666_1#1.substitution_metrics.txt	0.26	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890112_45666_1#1_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890112_45666_1#1_R2.fastq.gz	6841STDY12890112_45666_1#1	CATD21
6841STDY12890113	CATD216b	CATD216b	ERS11960665	ERP136468	Felis catus	3bcbc655f508c721e531df48b2456d8b	45666	1	1	4	51517791	49209774	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45666_1#4.cram	/seq/illumina/runs/45/45666/lane1/plex4/45666_1#4.cram	/seq/illumina/runs/45/45666/lane1/plex4/45666_1#4.substitution_metrics.txt	0.26	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890113_45666_1#4_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890113_45666_1#4_R2.fastq.gz	6841STDY12890113_45666_1#4	CATD21
6841STDY12890114	CATD217a	CATD217a	ERS11960666	ERP136468	Felis catus	ac22fa37f67e5ddb6e6318ad3ea0c7a6	45666	1	1	5	51517803	59627616	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45666_1#5.cram	/seq/illumina/runs/45/45666/lane1/plex5/45666_1#5.cram	/seq/illumina/runs/45/45666/lane1/plex5/45666_1#5.substitution_metrics.txt	0.3	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890114_45666_1#5_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890114_45666_1#5_R2.fastq.gz	6841STDY12890114_45666_1#5	CATD21
6841STDY12890115	CATD217b	CATD217b	ERS11960667	ERP136468	Felis catus	e32fe409f4ee77c8eaae4b203489c798	45666	1	1	8	51517815	49475190	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45666_1#8.cram	/seq/illumina/runs/45/45666/lane1/plex8/45666_1#8.cram	/seq/illumina/runs/45/45666/lane1/plex8/45666_1#8.substitution_metrics.txt	0.3	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890115_45666_1#8_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890115_45666_1#8_R2.fastq.gz	6841STDY12890115_45666_1#8	CATD21
6841STDY12890116	CATD218a	CATD218a	ERS11960669	ERP136468	Felis catus	6c21de78bd043aa69e5bb0b135fdec16	45666	1	1	9	51517827	67811986	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45666_1#9.cram	/seq/illumina/runs/45/45666/lane1/plex9/45666_1#9.cram	/seq/illumina/runs/45/45666/lane1/plex9/45666_1#9.substitution_metrics.txt	0.23	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890116_45666_1#9_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890116_45666_1#9_R2.fastq.gz	6841STDY12890116_45666_1#9	CATD21
6841STDY12890117	CATD218b	CATD218b	ERS11960668	ERP136468	Felis catus	2c515a491038e92d9e0ad686b3502ec3	45666	1	1	12	51517839	55290528	6841	FUR: Feline meningioma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	45666_1#12.cram	/seq/illumina/runs/45/45666/lane1/plex12/45666_1#12.cram	/seq/illumina/runs/45/45666/lane1/plex12/45666_1#12.substitution_metrics.txt	0.27	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890117_45666_1#12_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6841_2964/fastqs/6841STDY12890117_45666_1#12_R2.fastq.gz	6841STDY12890117_45666_1#12	CATD21
