sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH	fastq1	fastq2	sample_fqrunid	donor_id
6973STDY13216446	CATD0540a	CATD0540a	ERS14362521	ERP143495	Felis catus	fef611625a4712c453374cbe96880250	46643	3	1	10	51631587	60008738	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#10.cram	/seq/illumina/runs/46/46643/lane3/plex10/46643_3#10.cram	/seq/illumina/runs/46/46643/lane3/plex10/46643_3#10.substitution_metrics.txt	0.31	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216446_46643_3#10_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216446_46643_3#10_R2.fastq.gz	6973STDY13216446_46643_3#10	CATD05
6973STDY13216447	CATD0540b	CATD0540b	ERS14362523	ERP143495	Felis catus	e3cb545ee8e3b8892da7e0f299840fdf	46643	3	1	12	51631599	50976416	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#12.cram	/seq/illumina/runs/46/46643/lane3/plex12/46643_3#12.cram	/seq/illumina/runs/46/46643/lane3/plex12/46643_3#12.substitution_metrics.txt	0.32	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216447_46643_3#12_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216447_46643_3#12_R2.fastq.gz	6973STDY13216447_46643_3#12	CATD05
6973STDY13216448	CATD0541a	CATD0541a	ERS14362524	ERP143495	Felis catus	9e7cba111504d8fb2f609371c5d23464	46643	3	1	13	51631611	68633372	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#13.cram	/seq/illumina/runs/46/46643/lane3/plex13/46643_3#13.cram	/seq/illumina/runs/46/46643/lane3/plex13/46643_3#13.substitution_metrics.txt	0.35	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216448_46643_3#13_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216448_46643_3#13_R2.fastq.gz	6973STDY13216448_46643_3#13	CATD05
6973STDY13216449	CATD0541b	CATD0541b	ERS14362525	ERP143495	Felis catus	5af5fc3763ff0a69aebafa3e7fd6e08f	46643	3	1	16	51631623	58991190	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#16.cram	/seq/illumina/runs/46/46643/lane3/plex16/46643_3#16.cram	/seq/illumina/runs/46/46643/lane3/plex16/46643_3#16.substitution_metrics.txt	0.37	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216449_46643_3#16_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216449_46643_3#16_R2.fastq.gz	6973STDY13216449_46643_3#16	CATD05
6973STDY13216450	CATD0542a	CATD0542a	ERS14362526	ERP143495	Felis catus	2f86914d35a1afe11c9e412bf5d82158	46643	3	1	17	51631540	53063394	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#17.cram	/seq/illumina/runs/46/46643/lane3/plex17/46643_3#17.cram	/seq/illumina/runs/46/46643/lane3/plex17/46643_3#17.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216450_46643_3#17_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216450_46643_3#17_R2.fastq.gz	6973STDY13216450_46643_3#17	CATD05
6973STDY13216451	CATD0542b	CATD0542b	ERS14362527	ERP143495	Felis catus	c56343db122ff2b94890bf996453b495	46643	3	1	20	51631552	64949486	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#20.cram	/seq/illumina/runs/46/46643/lane3/plex20/46643_3#20.cram	/seq/illumina/runs/46/46643/lane3/plex20/46643_3#20.substitution_metrics.txt	0.31	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216451_46643_3#20_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216451_46643_3#20_R2.fastq.gz	6973STDY13216451_46643_3#20	CATD05
6973STDY13216452	CATD0543a	CATD0543a	ERS14362528	ERP143495	Felis catus	20d88b001226de95223b32bef16347d9	46643	3	1	22	51631564	36952234	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#22.cram	/seq/illumina/runs/46/46643/lane3/plex22/46643_3#22.cram	/seq/illumina/runs/46/46643/lane3/plex22/46643_3#22.substitution_metrics.txt	0.24	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216452_46643_3#22_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216452_46643_3#22_R2.fastq.gz	6973STDY13216452_46643_3#22	CATD05
6973STDY13216453	CATD0543b	CATD0543b	ERS14362529	ERP143495	Felis catus	0529c307d7a9b3b5e80511e5a24c312e	46643	3	1	24	51631576	47161572	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#24.cram	/seq/illumina/runs/46/46643/lane3/plex24/46643_3#24.cram	/seq/illumina/runs/46/46643/lane3/plex24/46643_3#24.substitution_metrics.txt	0.24	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216453_46643_3#24_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216453_46643_3#24_R2.fastq.gz	6973STDY13216453_46643_3#24	CATD05
6973STDY13216454	CATD0544a	CATD0544a	ERS14362530	ERP143495	Felis catus	1616d52465e274512e41a30ec8a28a10	46643	3	1	26	51631588	38671102	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#26.cram	/seq/illumina/runs/46/46643/lane3/plex26/46643_3#26.cram	/seq/illumina/runs/46/46643/lane3/plex26/46643_3#26.substitution_metrics.txt	0.29	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216454_46643_3#26_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216454_46643_3#26_R2.fastq.gz	6973STDY13216454_46643_3#26	CATD05
6973STDY13216455	CATD0544b	CATD0544b	ERS14362531	ERP143495	Felis catus	c0338b678c91d0575b025efd88dd3119	46643	3	1	28	51631600	54696662	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#28.cram	/seq/illumina/runs/46/46643/lane3/plex28/46643_3#28.cram	/seq/illumina/runs/46/46643/lane3/plex28/46643_3#28.substitution_metrics.txt	0.29	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216455_46643_3#28_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216455_46643_3#28_R2.fastq.gz	6973STDY13216455_46643_3#28	CATD05
6973STDY13216456	CATD0545a	CATD0545a	ERS14362532	ERP143495	Felis catus	8a715d356b6328eeca87f5b00d04b2ac	46643	3	1	30	51631612	40347548	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#30.cram	/seq/illumina/runs/46/46643/lane3/plex30/46643_3#30.cram	/seq/illumina/runs/46/46643/lane3/plex30/46643_3#30.substitution_metrics.txt	0.57	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216456_46643_3#30_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216456_46643_3#30_R2.fastq.gz	6973STDY13216456_46643_3#30	CATD05
6973STDY13216457	CATD0545b	CATD0545b	ERS14362533	ERP143495	Felis catus	c6f01813c37e7570416ca58e8c7dfa60	46643	3	1	32	51631624	56591350	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#32.cram	/seq/illumina/runs/46/46643/lane3/plex32/46643_3#32.cram	/seq/illumina/runs/46/46643/lane3/plex32/46643_3#32.substitution_metrics.txt	0.8	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216457_46643_3#32_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216457_46643_3#32_R2.fastq.gz	6973STDY13216457_46643_3#32	CATD05
6973STDY13216458	CATD0546a	CATD0546a	ERS14362534	ERP143495	Felis catus	ed54deb444b4148f5150786ed1702eaf	46643	3	1	34	51631541	51098800	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#34.cram	/seq/illumina/runs/46/46643/lane3/plex34/46643_3#34.cram	/seq/illumina/runs/46/46643/lane3/plex34/46643_3#34.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216458_46643_3#34_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216458_46643_3#34_R2.fastq.gz	6973STDY13216458_46643_3#34	CATD05
6973STDY13216459	CATD0546b	CATD0546b	ERS14362535	ERP143495	Felis catus	78b2d96240cfb3c6e7748b14bf83f0c5	46643	3	1	36	51631553	42500996	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#36.cram	/seq/illumina/runs/46/46643/lane3/plex36/46643_3#36.cram	/seq/illumina/runs/46/46643/lane3/plex36/46643_3#36.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216459_46643_3#36_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216459_46643_3#36_R2.fastq.gz	6973STDY13216459_46643_3#36	CATD05
6973STDY13216460	CATD0547a	CATD0547a	ERS14362547	ERP143495	Felis catus	d5b0ec9751d538ca233ba7d24133282a	46643	3	1	38	51631565	48805598	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#38.cram	/seq/illumina/runs/46/46643/lane3/plex38/46643_3#38.cram	/seq/illumina/runs/46/46643/lane3/plex38/46643_3#38.substitution_metrics.txt	0.36	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216460_46643_3#38_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216460_46643_3#38_R2.fastq.gz	6973STDY13216460_46643_3#38	CATD05
6973STDY13216461	CATD0547b	CATD0547b	ERS14362548	ERP143495	Felis catus	4ed0c78a8faa2b4ed1b94f2451f5232b	46643	3	1	40	51631577	45430060	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#40.cram	/seq/illumina/runs/46/46643/lane3/plex40/46643_3#40.cram	/seq/illumina/runs/46/46643/lane3/plex40/46643_3#40.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216461_46643_3#40_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216461_46643_3#40_R2.fastq.gz	6973STDY13216461_46643_3#40	CATD05
6973STDY13216462	CATD0548a	CATD0548a	ERS14362549	ERP143495	Felis catus	0813d244eac031740481217ee42a2a6b	46643	3	1	42	51631589	50214358	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#42.cram	/seq/illumina/runs/46/46643/lane3/plex42/46643_3#42.cram	/seq/illumina/runs/46/46643/lane3/plex42/46643_3#42.substitution_metrics.txt	0.31	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216462_46643_3#42_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216462_46643_3#42_R2.fastq.gz	6973STDY13216462_46643_3#42	CATD05
6973STDY13216463	CATD0548b	CATD0548b	ERS14362550	ERP143495	Felis catus	709c087fd03c90a3cc4b55b0b158cc5f	46643	3	1	43	51631601	50183850	6973	FUR: Feline osteosarcoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#43.cram	/seq/illumina/runs/46/46643/lane3/plex43/46643_3#43.cram	/seq/illumina/runs/46/46643/lane3/plex43/46643_3#43.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216463_46643_3#43_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6973_2987/fastqs/6973STDY13216463_46643_3#43_R2.fastq.gz	6973STDY13216463_46643_3#43	CATD05
