sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
6555STDY10511251	CATD0086a	CATD0086a	NA	NA	Felis catus	8399145f2c05c6eca6f5f793f883fc0a	41500	1	1	16	28671507	92309040	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#16.cram	/seq/illumina/runs/41/41500/lane1/plex16/41500_1#16.cram	/seq/illumina/runs/41/41500/lane1/plex16/41500_1#16.substitution_metrics.txt	0.37
6555STDY10511252	CATD0086b	CATD0086b	NA	NA	Felis catus	49f2eb70a7abd20f1528a04625dd90bb	44050	1	1	10	51531747	37281078	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#10.cram	/seq/illumina/runs/44/44050/lane1/plex10/44050_1#10.cram	/seq/illumina/runs/44/44050/lane1/plex10/44050_1#10.substitution_metrics.txt	0.52
6555STDY10511252	CATD0086b	CATD0086b	NA	NA	Felis catus	f0bcfbb959d0048557ad603c34d6eda8	44050	2	1	10	51531747	37160026	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#10.cram	/seq/illumina/runs/44/44050/lane2/plex10/44050_2#10.cram	/seq/illumina/runs/44/44050/lane2/plex10/44050_2#10.substitution_metrics.txt	0.52
6555STDY10511253	CATD0087a	CATD0087a	NA	NA	Felis catus	ae5c57ea3f344ad0b3f144d4bf3fcac6	41500	1	1	17	28671424	69615188	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#17.cram	/seq/illumina/runs/41/41500/lane1/plex17/41500_1#17.cram	/seq/illumina/runs/41/41500/lane1/plex17/41500_1#17.substitution_metrics.txt	0.35
6555STDY10511254	CATD0087b	CATD0087b	NA	NA	Felis catus	925696758a689a1f61b198caf7413e35	41500	1	1	18	28671436	92142304	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#18.cram	/seq/illumina/runs/41/41500/lane1/plex18/41500_1#18.cram	/seq/illumina/runs/41/41500/lane1/plex18/41500_1#18.substitution_metrics.txt	0.38
6555STDY10511255	CATD0088a	CATD0088a	NA	NA	Felis catus	3e2e76ada83896bea4b5e2e1ffecd99e	41500	1	1	19	28671448	86226488	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#19.cram	/seq/illumina/runs/41/41500/lane1/plex19/41500_1#19.cram	/seq/illumina/runs/41/41500/lane1/plex19/41500_1#19.substitution_metrics.txt	0.38
6555STDY10511256	CATD0088b	CATD0088b	NA	NA	Felis catus	f817425ee2a69e59b5fe2d1100d5dece	44050	1	1	6	51531723	41523638	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#6.cram	/seq/illumina/runs/44/44050/lane1/plex6/44050_1#6.cram	/seq/illumina/runs/44/44050/lane1/plex6/44050_1#6.substitution_metrics.txt	0.51
6555STDY10511256	CATD0088b	CATD0088b	NA	NA	Felis catus	0bc8c7d5176b44a8561fc824e711bd06	44050	2	1	6	51531723	41668316	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#6.cram	/seq/illumina/runs/44/44050/lane2/plex6/44050_2#6.cram	/seq/illumina/runs/44/44050/lane2/plex6/44050_2#6.substitution_metrics.txt	0.51
6555STDY10511257	CATD0089a	CATD0089a	NA	NA	Felis catus	26fcbbe8d12c9a107849cebff1d15b06	41500	1	1	20	28671460	76756768	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#20.cram	/seq/illumina/runs/41/41500/lane1/plex20/41500_1#20.cram	/seq/illumina/runs/41/41500/lane1/plex20/41500_1#20.substitution_metrics.txt	0.39
6555STDY10511258	CATD0089b	CATD0089b	NA	NA	Felis catus	70ed9f4e0bfe8173b3f6e7ca5ebff109	41500	1	1	21	28671472	85437978	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#21.cram	/seq/illumina/runs/41/41500/lane1/plex21/41500_1#21.cram	/seq/illumina/runs/41/41500/lane1/plex21/41500_1#21.substitution_metrics.txt	0.37
6555STDY10511259	CATD0090a	CATD0090a	NA	NA	Felis catus	8b971e978a3755b2dcdb445de064c386	41500	1	1	22	28671484	100824498	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#22.cram	/seq/illumina/runs/41/41500/lane1/plex22/41500_1#22.cram	/seq/illumina/runs/41/41500/lane1/plex22/41500_1#22.substitution_metrics.txt	0.33
6555STDY10511260	CATD0090b	CATD0090b	NA	NA	Felis catus	3104e169407a2a533a192727e1aad6ec	41500	1	1	23	28671496	103737404	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#23.cram	/seq/illumina/runs/41/41500/lane1/plex23/41500_1#23.cram	/seq/illumina/runs/41/41500/lane1/plex23/41500_1#23.substitution_metrics.txt	0.35
6555STDY10511261	CATD0091a	CATD0091a	NA	NA	Felis catus	3053df229a804d4cec7a8eb8b05cc13a	41500	1	1	24	28671508	58463108	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#24.cram	/seq/illumina/runs/41/41500/lane1/plex24/41500_1#24.cram	/seq/illumina/runs/41/41500/lane1/plex24/41500_1#24.substitution_metrics.txt	0.35
6555STDY10511262	CATD0091b	CATD0091b	NA	NA	Felis catus	e74d344e6f016748b1e2a4e4f101547b	41500	1	1	25	28671425	54029174	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#25.cram	/seq/illumina/runs/41/41500/lane1/plex25/41500_1#25.cram	/seq/illumina/runs/41/41500/lane1/plex25/41500_1#25.substitution_metrics.txt	0.36
6555STDY10511263	CATD0092a	CATD0092a	NA	NA	Felis catus	4074f2a58b862c48f9949b2c31b3db98	41500	1	1	26	28671437	73102366	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#26.cram	/seq/illumina/runs/41/41500/lane1/plex26/41500_1#26.cram	/seq/illumina/runs/41/41500/lane1/plex26/41500_1#26.substitution_metrics.txt	0.37
6555STDY10511264	CATD0092b	CATD0092b	NA	NA	Felis catus	d2eff41c3addd49515a91d3e5fcc917f	41500	1	1	27	28671449	76750654	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#27.cram	/seq/illumina/runs/41/41500/lane1/plex27/41500_1#27.cram	/seq/illumina/runs/41/41500/lane1/plex27/41500_1#27.substitution_metrics.txt	0.37
6555STDY10511265	CATD0093a	CATD0093a	NA	NA	Felis catus	81746b41d18165b0d73bc6f0d3e88fdc	41500	1	1	28	28671461	67978990	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#28.cram	/seq/illumina/runs/41/41500/lane1/plex28/41500_1#28.cram	/seq/illumina/runs/41/41500/lane1/plex28/41500_1#28.substitution_metrics.txt	0.4
6555STDY10511266	CATD0093b	CATD0093b	NA	NA	Felis catus	f601fe920c1d0887e2b3902b0d9b9602	41500	1	1	29	28671473	92071652	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#29.cram	/seq/illumina/runs/41/41500/lane1/plex29/41500_1#29.cram	/seq/illumina/runs/41/41500/lane1/plex29/41500_1#29.substitution_metrics.txt	0.37
6555STDY10511267	CATD0094a	CATD0094a	NA	NA	Felis catus	bad65a6d3db2ec188392924d0fa5262d	41500	1	1	30	28671485	106653920	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#30.cram	/seq/illumina/runs/41/41500/lane1/plex30/41500_1#30.cram	/seq/illumina/runs/41/41500/lane1/plex30/41500_1#30.substitution_metrics.txt	0.39
6555STDY10511268	CATD0094b	CATD0094b	NA	NA	Felis catus	add46927e8549f00a0ea04872a77bf87	41500	1	1	31	28671497	89458492	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#31.cram	/seq/illumina/runs/41/41500/lane1/plex31/41500_1#31.cram	/seq/illumina/runs/41/41500/lane1/plex31/41500_1#31.substitution_metrics.txt	0.43
6555STDY10511269	CATD0095a	CATD0095a	NA	NA	Felis catus	503657db536ae24590e56d0e589c2cab	41500	1	1	32	28671509	80768426	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#32.cram	/seq/illumina/runs/41/41500/lane1/plex32/41500_1#32.cram	/seq/illumina/runs/41/41500/lane1/plex32/41500_1#32.substitution_metrics.txt	0.38
6555STDY10511270	CATD0095b	CATD0095b	NA	NA	Felis catus	2f29fd216ecc2d361cda522c66b32b6f	41500	1	1	33	28671426	68948430	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#33.cram	/seq/illumina/runs/41/41500/lane1/plex33/41500_1#33.cram	/seq/illumina/runs/41/41500/lane1/plex33/41500_1#33.substitution_metrics.txt	0.36
6555STDY10511271	CATD0096a	CATD0096a	NA	NA	Felis catus	314e2e0190fbb0a393cd22b0aac2e589	41500	1	1	34	28671438	97703926	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#34.cram	/seq/illumina/runs/41/41500/lane1/plex34/41500_1#34.cram	/seq/illumina/runs/41/41500/lane1/plex34/41500_1#34.substitution_metrics.txt	0.37
6555STDY10511272	CATD0096b	CATD0096b	NA	NA	Felis catus	5b4a062cb705f703b87d8473b90f1f25	41500	1	1	35	28671450	69553558	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#35.cram	/seq/illumina/runs/41/41500/lane1/plex35/41500_1#35.cram	/seq/illumina/runs/41/41500/lane1/plex35/41500_1#35.substitution_metrics.txt	0.37
6555STDY10511273	CATD0097a	CATD0097a	NA	NA	Felis catus	6df64c5c87a26548ea750092064aeaaf	41500	1	1	36	28671462	73142328	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#36.cram	/seq/illumina/runs/41/41500/lane1/plex36/41500_1#36.cram	/seq/illumina/runs/41/41500/lane1/plex36/41500_1#36.substitution_metrics.txt	0.34
6555STDY10511274	CATD0097b	CATD0097b	NA	NA	Felis catus	c4b5cb43a38d188467d5cb10bce6aece	41500	1	1	37	28671474	80955508	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#37.cram	/seq/illumina/runs/41/41500/lane1/plex37/41500_1#37.cram	/seq/illumina/runs/41/41500/lane1/plex37/41500_1#37.substitution_metrics.txt	0.34
6555STDY10511275	CATD0098a	CATD0098a	NA	NA	Felis catus	9c70399bed23a5d7e561adda7d21673b	41500	1	1	38	28671486	95850264	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#38.cram	/seq/illumina/runs/41/41500/lane1/plex38/41500_1#38.cram	/seq/illumina/runs/41/41500/lane1/plex38/41500_1#38.substitution_metrics.txt	0.39
6555STDY10511276	CATD0098b	CATD0098b	NA	NA	Felis catus	dce376650c2aa75e0b931ad5d84b4c7a	41500	1	1	39	28671498	77040138	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#39.cram	/seq/illumina/runs/41/41500/lane1/plex39/41500_1#39.cram	/seq/illumina/runs/41/41500/lane1/plex39/41500_1#39.substitution_metrics.txt	0.39
6555STDY10511277	CATD0099a	CATD0099a	NA	NA	Felis catus	b84ce85c812b7067c13b5287a34dba32	41500	1	1	40	28671510	74861780	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#40.cram	/seq/illumina/runs/41/41500/lane1/plex40/41500_1#40.cram	/seq/illumina/runs/41/41500/lane1/plex40/41500_1#40.substitution_metrics.txt	0.4
6555STDY10511278	CATD0099b	CATD0099b	NA	NA	Felis catus	7ece701a65d973c6c201205b4e661f11	41500	1	1	41	28671427	77161058	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#41.cram	/seq/illumina/runs/41/41500/lane1/plex41/41500_1#41.cram	/seq/illumina/runs/41/41500/lane1/plex41/41500_1#41.substitution_metrics.txt	0.53
6555STDY10511279	CATD0100a	CATD0100a	NA	NA	Felis catus	c0794709987b51532a833bf8a7b147f2	41500	1	1	42	28671439	77980072	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#42.cram	/seq/illumina/runs/41/41500/lane1/plex42/41500_1#42.cram	/seq/illumina/runs/41/41500/lane1/plex42/41500_1#42.substitution_metrics.txt	0.36
6555STDY10511280	CATD0100b	CATD0100b	NA	NA	Felis catus	2a4706088306778d866b2bfe8cc2a72f	41500	1	1	43	28671451	70805258	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#43.cram	/seq/illumina/runs/41/41500/lane1/plex43/41500_1#43.cram	/seq/illumina/runs/41/41500/lane1/plex43/41500_1#43.substitution_metrics.txt	0.35
6555STDY10511281	CATD0101a	CATD0101a	NA	NA	Felis catus	fac8d0f640f224d7854dcd8ee0ff21df	41500	1	1	44	28671463	79630492	6555	FUR: Feline lung adenocarcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	41500_1#44.cram	/seq/illumina/runs/41/41500/lane1/plex44/41500_1#44.cram	/seq/illumina/runs/41/41500/lane1/plex44/41500_1#44.substitution_metrics.txt	0.37
