sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH	fastq1	fastq2	sample_fqrunid	donor_id
6712STDY11536170	CATD0143b	CATD0143b	ERS9016060	ERP133245	Felis catus	e7ebba11e125deb532a7f944c3403ef3	44050	1	1	16	51531783	42399520	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#16.cram	/seq/illumina/runs/44/44050/lane1/plex16/44050_1#16.cram	/seq/illumina/runs/44/44050/lane1/plex16/44050_1#16.substitution_metrics.txt	0.51	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536170_44050_1#16_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536170_44050_1#16_R2.fastq.gz	6712STDY11536170_44050_1#16	CATD01
6712STDY11536170	CATD0143b	CATD0143b	ERS9016060	ERP133245	Felis catus	d247095983baff383d0796beb8402da3	44050	2	1	16	51531783	42235672	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#16.cram	/seq/illumina/runs/44/44050/lane2/plex16/44050_2#16.cram	/seq/illumina/runs/44/44050/lane2/plex16/44050_2#16.substitution_metrics.txt	0.5	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536170_44050_2#16_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536170_44050_2#16_R2.fastq.gz	6712STDY11536170_44050_2#16	CATD01
6712STDY11536171	CATD0144a	CATD0144a	ERS9016061	ERP133245	Felis catus	19cfd6d379265ba52bbdeeee1b875dbf	44050	1	1	42	51531749	57803494	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#42.cram	/seq/illumina/runs/44/44050/lane1/plex42/44050_1#42.cram	/seq/illumina/runs/44/44050/lane1/plex42/44050_1#42.substitution_metrics.txt	0.48	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536171_44050_1#42_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536171_44050_1#42_R2.fastq.gz	6712STDY11536171_44050_1#42	CATD01
6712STDY11536171	CATD0144a	CATD0144a	ERS9016061	ERP133245	Felis catus	23a7067b83b662695fbb47be21b9b508	44050	2	1	42	51531749	57508092	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#42.cram	/seq/illumina/runs/44/44050/lane2/plex42/44050_2#42.cram	/seq/illumina/runs/44/44050/lane2/plex42/44050_2#42.substitution_metrics.txt	0.47	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536171_44050_2#42_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536171_44050_2#42_R2.fastq.gz	6712STDY11536171_44050_2#42	CATD01
6712STDY11536172	CATD0144b	CATD0144b	ERS9016062	ERP133245	Felis catus	0522e69f81edc324ba062dc48234e5eb	44050	1	1	81	51531704	41948698	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#81.cram	/seq/illumina/runs/44/44050/lane1/plex81/44050_1#81.cram	/seq/illumina/runs/44/44050/lane1/plex81/44050_1#81.substitution_metrics.txt	0.5	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536172_44050_1#81_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536172_44050_1#81_R2.fastq.gz	6712STDY11536172_44050_1#81	CATD01
6712STDY11536172	CATD0144b	CATD0144b	ERS9016062	ERP133245	Felis catus	12bd99e33817cf69ec34ae6560317929	44050	2	1	81	51531704	41245442	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#81.cram	/seq/illumina/runs/44/44050/lane2/plex81/44050_2#81.cram	/seq/illumina/runs/44/44050/lane2/plex81/44050_2#81.substitution_metrics.txt	0.49	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536172_44050_2#81_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536172_44050_2#81_R2.fastq.gz	6712STDY11536172_44050_2#81	CATD01
6712STDY11536173	CATD0145a	CATD0145a	ERS9016063	ERP133245	Felis catus	84f4343a8d44aaec6afab6f6c27c70c6	44050	1	1	50	51531702	40962350	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#50.cram	/seq/illumina/runs/44/44050/lane1/plex50/44050_1#50.cram	/seq/illumina/runs/44/44050/lane1/plex50/44050_1#50.substitution_metrics.txt	0.5	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536173_44050_1#50_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536173_44050_1#50_R2.fastq.gz	6712STDY11536173_44050_1#50	CATD01
6712STDY11536173	CATD0145a	CATD0145a	ERS9016063	ERP133245	Felis catus	0101323bbd7a971a61e36f35904f75b5	44050	2	1	50	51531702	40790716	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#50.cram	/seq/illumina/runs/44/44050/lane2/plex50/44050_2#50.cram	/seq/illumina/runs/44/44050/lane2/plex50/44050_2#50.substitution_metrics.txt	0.49	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536173_44050_2#50_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536173_44050_2#50_R2.fastq.gz	6712STDY11536173_44050_2#50	CATD01
6712STDY11536174	CATD0145b	CATD0145b	ERS9016064	ERP133245	Felis catus	6ee2c76b17878c2c728d786a5a371a43	44050	1	1	119	51531742	28029898	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#119.cram	/seq/illumina/runs/44/44050/lane1/plex119/44050_1#119.cram	/seq/illumina/runs/44/44050/lane1/plex119/44050_1#119.substitution_metrics.txt	0.52	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536174_44050_1#119_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536174_44050_1#119_R2.fastq.gz	6712STDY11536174_44050_1#119	CATD01
6712STDY11536174	CATD0145b	CATD0145b	ERS9016064	ERP133245	Felis catus	a0ec432af868acad716d59738596b480	44050	2	1	119	51531742	27942340	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#119.cram	/seq/illumina/runs/44/44050/lane2/plex119/44050_2#119.cram	/seq/illumina/runs/44/44050/lane2/plex119/44050_2#119.substitution_metrics.txt	0.52	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536174_44050_2#119_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536174_44050_2#119_R2.fastq.gz	6712STDY11536174_44050_2#119	CATD01
6712STDY11536175	CATD0146a	CATD0146a	ERS9016065	ERP133245	Felis catus	61eba846883a28c35643271dba53b8f8	44050	1	1	23	51585496	42594242	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#23.cram	/seq/illumina/runs/44/44050/lane1/plex23/44050_1#23.cram	/seq/illumina/runs/44/44050/lane1/plex23/44050_1#23.substitution_metrics.txt	0.58	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536175_44050_1#23_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536175_44050_1#23_R2.fastq.gz	6712STDY11536175_44050_1#23	CATD01
6712STDY11536175	CATD0146a	CATD0146a	ERS9016065	ERP133245	Felis catus	7bd43a0f4bf46e34179f5e0e8c3bfeaa	44050	2	1	23	51585496	42517690	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#23.cram	/seq/illumina/runs/44/44050/lane2/plex23/44050_2#23.cram	/seq/illumina/runs/44/44050/lane2/plex23/44050_2#23.substitution_metrics.txt	0.57	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536175_44050_2#23_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536175_44050_2#23_R2.fastq.gz	6712STDY11536175_44050_2#23	CATD01
6712STDY11536176	CATD0146b	CATD0146b	ERS9016066	ERP133245	Felis catus	8a60900d0d10fb436835f5b839038f2a	44050	1	1	46	51531773	55053926	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#46.cram	/seq/illumina/runs/44/44050/lane1/plex46/44050_1#46.cram	/seq/illumina/runs/44/44050/lane1/plex46/44050_1#46.substitution_metrics.txt	0.55	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536176_44050_1#46_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536176_44050_1#46_R2.fastq.gz	6712STDY11536176_44050_1#46	CATD01
6712STDY11536176	CATD0146b	CATD0146b	ERS9016066	ERP133245	Felis catus	5aca77d68b1a6ddc9ca588cebdb16e8a	44050	2	1	46	51531773	54782816	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#46.cram	/seq/illumina/runs/44/44050/lane2/plex46/44050_2#46.cram	/seq/illumina/runs/44/44050/lane2/plex46/44050_2#46.substitution_metrics.txt	0.54	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536176_44050_2#46_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536176_44050_2#46_R2.fastq.gz	6712STDY11536176_44050_2#46	CATD01
6712STDY11536177	CATD0147a	CATD0147a	ERS9016067	ERP133245	Felis catus	eeb8b8aae1a9b0266d2db3834917049a	44050	1	1	43	51585521	43232792	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#43.cram	/seq/illumina/runs/44/44050/lane1/plex43/44050_1#43.cram	/seq/illumina/runs/44/44050/lane1/plex43/44050_1#43.substitution_metrics.txt	0.54	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536177_44050_1#43_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536177_44050_1#43_R2.fastq.gz	6712STDY11536177_44050_1#43	CATD01
6712STDY11536177	CATD0147a	CATD0147a	ERS9016067	ERP133245	Felis catus	75de4791e0cc87bbe0d01bc28fc9b1d0	44050	2	1	43	51585521	43196150	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#43.cram	/seq/illumina/runs/44/44050/lane2/plex43/44050_2#43.cram	/seq/illumina/runs/44/44050/lane2/plex43/44050_2#43.substitution_metrics.txt	0.53	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536177_44050_2#43_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536177_44050_2#43_R2.fastq.gz	6712STDY11536177_44050_2#43	CATD01
6712STDY11536178	CATD0147b	CATD0147b	ERS9016068	ERP133245	Felis catus	bd36291498e000b35689e1be5fa767ed	44050	1	1	109	51585537	51730888	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#109.cram	/seq/illumina/runs/44/44050/lane1/plex109/44050_1#109.cram	/seq/illumina/runs/44/44050/lane1/plex109/44050_1#109.substitution_metrics.txt	0.56	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536178_44050_1#109_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536178_44050_1#109_R2.fastq.gz	6712STDY11536178_44050_1#109	CATD01
6712STDY11536178	CATD0147b	CATD0147b	ERS9016068	ERP133245	Felis catus	2ebef7d25ba6e182c654a91f265deede	44050	2	1	109	51585537	51401122	6712	FUR: Feline oral squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#109.cram	/seq/illumina/runs/44/44050/lane2/plex109/44050_2#109.cram	/seq/illumina/runs/44/44050/lane2/plex109/44050_2#109.substitution_metrics.txt	0.55	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536178_44050_2#109_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6712_2822/fastqs/6712STDY11536178_44050_2#109_R2.fastq.gz	6712STDY11536178_44050_2#109	CATD01
