sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
7097STDY13217982	CATD0449a	CATD0449a	ERS13633466	ERP141603	Felis catus	bae952900a6e46c49ee7e8b64f55048c	46673	2	1	26	51630148	45874148	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#26.cram	/seq/illumina/runs/46/46673/lane2/plex26/46673_2#26.cram	/seq/illumina/runs/46/46673/lane2/plex26/46673_2#26.substitution_metrics.txt	0.32
7097STDY13217983	CATD0449b	CATD0449b	ERS13633467	ERP141603	Felis catus	933ebbc11a3ca4ac3a0acf09d9cd6a73	46673	2	1	28	51630160	51936940	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#28.cram	/seq/illumina/runs/46/46673/lane2/plex28/46673_2#28.cram	/seq/illumina/runs/46/46673/lane2/plex28/46673_2#28.substitution_metrics.txt	0.34
7097STDY13217984	CATD0450a	CATD0450a	ERS13633468	ERP141603	Felis catus	23e5089674095e8b10a1b10e266a0a71	46673	2	1	30	51630172	40337334	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#30.cram	/seq/illumina/runs/46/46673/lane2/plex30/46673_2#30.cram	/seq/illumina/runs/46/46673/lane2/plex30/46673_2#30.substitution_metrics.txt	0.32
7097STDY13217985	CATD0450b	CATD0450b	ERS13633469	ERP141603	Felis catus	b924cd0d5b1e1f3d9bb565dcdf6718ac	46673	2	1	32	51630184	47559270	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#32.cram	/seq/illumina/runs/46/46673/lane2/plex32/46673_2#32.cram	/seq/illumina/runs/46/46673/lane2/plex32/46673_2#32.substitution_metrics.txt	0.31
7097STDY13217986	CATD0451a	CATD0451a	ERS13633470	ERP141603	Felis catus	aded7128a6133e3012db7d3f903e7c96	46673	2	1	33	51630101	47312146	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#33.cram	/seq/illumina/runs/46/46673/lane2/plex33/46673_2#33.cram	/seq/illumina/runs/46/46673/lane2/plex33/46673_2#33.substitution_metrics.txt	0.33
7097STDY13217987	CATD0451b	CATD0451b	ERS13633471	ERP141603	Felis catus	b947bdc162bffbec79dfaaa661aa3470	46673	2	1	36	51630113	40255530	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#36.cram	/seq/illumina/runs/46/46673/lane2/plex36/46673_2#36.cram	/seq/illumina/runs/46/46673/lane2/plex36/46673_2#36.substitution_metrics.txt	0.34
7097STDY13217988	CATD0452a	CATD0452a	ERS13633472	ERP141603	Felis catus	1ecdce80f56e8718193cc99027e087e0	46673	2	1	37	51630125	44502998	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#37.cram	/seq/illumina/runs/46/46673/lane2/plex37/46673_2#37.cram	/seq/illumina/runs/46/46673/lane2/plex37/46673_2#37.substitution_metrics.txt	0.35
7097STDY13217989	CATD0452b	CATD0452b	ERS13633473	ERP141603	Felis catus	11f0bb1a73e359e1984634821dfbf04d	46673	2	1	40	51630137	53969970	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#40.cram	/seq/illumina/runs/46/46673/lane2/plex40/46673_2#40.cram	/seq/illumina/runs/46/46673/lane2/plex40/46673_2#40.substitution_metrics.txt	0.35
7097STDY13217990	CATD0453a	CATD0453a	ERS13633474	ERP141603	Felis catus	afeff10b8a15df9306f44d3b3f6f7b72	46673	2	1	42	51630149	50731654	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#42.cram	/seq/illumina/runs/46/46673/lane2/plex42/46673_2#42.cram	/seq/illumina/runs/46/46673/lane2/plex42/46673_2#42.substitution_metrics.txt	0.33
7097STDY13217991	CATD0453b	CATD0453b	ERS13633475	ERP141603	Felis catus	40976e321ceb07c7bb6df13ae28ce268	46673	2	1	44	51630161	58272944	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#44.cram	/seq/illumina/runs/46/46673/lane2/plex44/46673_2#44.cram	/seq/illumina/runs/46/46673/lane2/plex44/46673_2#44.substitution_metrics.txt	0.37
7097STDY13217992	CATD0454a	CATD0454a	ERS13633476	ERP141603	Felis catus	8bb08923bf770527a44075f66ea02f37	46673	2	1	46	51630173	53428746	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#46.cram	/seq/illumina/runs/46/46673/lane2/plex46/46673_2#46.cram	/seq/illumina/runs/46/46673/lane2/plex46/46673_2#46.substitution_metrics.txt	0.33
7097STDY13217993	CATD0454b	CATD0454b	ERS13633477	ERP141603	Felis catus	cd50dee24ab52d0fabd04a0271a3c175	46673	2	1	48	51630185	54324150	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#48.cram	/seq/illumina/runs/46/46673/lane2/plex48/46673_2#48.cram	/seq/illumina/runs/46/46673/lane2/plex48/46673_2#48.substitution_metrics.txt	0.36
7097STDY13217994	CATD0455a	CATD0455a	ERS13633478	ERP141603	Felis catus	a818d22985d23f7d69acb10be92a7809	46673	2	1	50	51630102	41884734	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#50.cram	/seq/illumina/runs/46/46673/lane2/plex50/46673_2#50.cram	/seq/illumina/runs/46/46673/lane2/plex50/46673_2#50.substitution_metrics.txt	0.36
7097STDY13217995	CATD0455b	CATD0455b	ERS13633479	ERP141603	Felis catus	1f90ea32f97e35576cd82509462130d5	46673	2	1	52	51630114	54050042	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#52.cram	/seq/illumina/runs/46/46673/lane2/plex52/46673_2#52.cram	/seq/illumina/runs/46/46673/lane2/plex52/46673_2#52.substitution_metrics.txt	0.38
7097STDY13217996	CATD0456a	CATD0456a	ERS13633480	ERP141603	Felis catus	a6b089de173751241a14fedb7b86626e	46673	2	1	54	51630126	55769030	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#54.cram	/seq/illumina/runs/46/46673/lane2/plex54/46673_2#54.cram	/seq/illumina/runs/46/46673/lane2/plex54/46673_2#54.substitution_metrics.txt	0.32
7097STDY13217997	CATD0456b	CATD0456b	ERS13633481	ERP141603	Felis catus	673207b417af907b6fa44f1f1494f59b	46673	2	1	56	51630138	41138670	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#56.cram	/seq/illumina/runs/46/46673/lane2/plex56/46673_2#56.cram	/seq/illumina/runs/46/46673/lane2/plex56/46673_2#56.substitution_metrics.txt	0.33
7097STDY13217998	CATD0457a	CATD0457a	ERS13633482	ERP141603	Felis catus	03cd176652ed85bd09e0f9dbbd0adff6	46673	2	1	58	51630150	59733192	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#58.cram	/seq/illumina/runs/46/46673/lane2/plex58/46673_2#58.cram	/seq/illumina/runs/46/46673/lane2/plex58/46673_2#58.substitution_metrics.txt	0.32
7097STDY13217999	CATD0457b	CATD0457b	ERS13633483	ERP141603	Felis catus	593040e9ac01f21e7f6b739792a13e56	46673	2	1	60	51630162	56970378	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#60.cram	/seq/illumina/runs/46/46673/lane2/plex60/46673_2#60.cram	/seq/illumina/runs/46/46673/lane2/plex60/46673_2#60.substitution_metrics.txt	0.35
7097STDY13218000	CATD0458a	CATD0458a	ERS13633484	ERP141603	Felis catus	01540239d8a356644841d79e3de86223	46673	2	1	62	51630174	51300344	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#62.cram	/seq/illumina/runs/46/46673/lane2/plex62/46673_2#62.cram	/seq/illumina/runs/46/46673/lane2/plex62/46673_2#62.substitution_metrics.txt	0.32
7097STDY13218001	CATD0458b	CATD0458b	ERS13633488	ERP141603	Felis catus	f58c42eda381ddbc261607c1f9b2cd21	46673	2	1	63	51630186	54742834	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#63.cram	/seq/illumina/runs/46/46673/lane2/plex63/46673_2#63.cram	/seq/illumina/runs/46/46673/lane2/plex63/46673_2#63.substitution_metrics.txt	0.34
7097STDY13218002	CATD0459a	CATD0459a	ERS13633485	ERP141603	Felis catus	61e01304a572482b5cb281e1c24b54b1	46673	2	1	66	51630103	52649516	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#66.cram	/seq/illumina/runs/46/46673/lane2/plex66/46673_2#66.cram	/seq/illumina/runs/46/46673/lane2/plex66/46673_2#66.substitution_metrics.txt	0.35
7097STDY13218003	CATD0459b	CATD0459b	ERS13633486	ERP141603	Felis catus	b299d2326463e3333ef6a8dd8de52b40	46673	2	1	67	51630115	45862898	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#67.cram	/seq/illumina/runs/46/46673/lane2/plex67/46673_2#67.cram	/seq/illumina/runs/46/46673/lane2/plex67/46673_2#67.substitution_metrics.txt	0.34
7097STDY13218004	CATD0460a	CATD0460a	ERS13633487	ERP141603	Felis catus	9e7f0043179d5d5c04b81016b9655d5f	46673	2	1	70	51630127	43364362	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#70.cram	/seq/illumina/runs/46/46673/lane2/plex70/46673_2#70.cram	/seq/illumina/runs/46/46673/lane2/plex70/46673_2#70.substitution_metrics.txt	0.35
7097STDY13218005	CATD0460b	CATD0460b	ERS13633489	ERP141603	Felis catus	722886bb6c05919029a637b6cff556ad	46673	2	1	72	51630139	38727852	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#72.cram	/seq/illumina/runs/46/46673/lane2/plex72/46673_2#72.cram	/seq/illumina/runs/46/46673/lane2/plex72/46673_2#72.substitution_metrics.txt	0.33
7097STDY13218006	CATD0461a	CATD0461a	ERS13633491	ERP141603	Felis catus	082eb27ebd973d06425521135a288c64	46673	2	1	74	51630151	50973308	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#74.cram	/seq/illumina/runs/46/46673/lane2/plex74/46673_2#74.cram	/seq/illumina/runs/46/46673/lane2/plex74/46673_2#74.substitution_metrics.txt	0.35
7097STDY13218007	CATD0461b	CATD0461b	ERS13633490	ERP141603	Felis catus	d8590417c732d7634d17ae7332e6f2bf	46673	2	1	76	51630163	50392228	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#76.cram	/seq/illumina/runs/46/46673/lane2/plex76/46673_2#76.cram	/seq/illumina/runs/46/46673/lane2/plex76/46673_2#76.substitution_metrics.txt	0.37
7097STDY13218008	CATD0462a	CATD0462a	ERS13633492	ERP141603	Felis catus	d9e7b4ce108055ca0ca910711be29e7f	46673	2	1	78	51630175	62470900	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#78.cram	/seq/illumina/runs/46/46673/lane2/plex78/46673_2#78.cram	/seq/illumina/runs/46/46673/lane2/plex78/46673_2#78.substitution_metrics.txt	0.33
7097STDY13218009	CATD0462b	CATD0462b	ERS13633493	ERP141603	Felis catus	0ccf532a11a4ec8a4556dce8b1e53452	46673	2	1	80	51630187	51940262	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#80.cram	/seq/illumina/runs/46/46673/lane2/plex80/46673_2#80.cram	/seq/illumina/runs/46/46673/lane2/plex80/46673_2#80.substitution_metrics.txt	0.34
7097STDY13218010	CATD0463a	CATD0463a	ERS13633494	ERP141603	Felis catus	70408cb51b35bdf298a3e646164d6375	46673	2	1	82	51630104	45450770	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#82.cram	/seq/illumina/runs/46/46673/lane2/plex82/46673_2#82.cram	/seq/illumina/runs/46/46673/lane2/plex82/46673_2#82.substitution_metrics.txt	0.39
7097STDY13218011	CATD0463b	CATD0463b	ERS13633495	ERP141603	Felis catus	153597aa8351b67209625ea555f62a1c	46673	2	1	84	51630116	42780126	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#84.cram	/seq/illumina/runs/46/46673/lane2/plex84/46673_2#84.cram	/seq/illumina/runs/46/46673/lane2/plex84/46673_2#84.substitution_metrics.txt	0.34
7097STDY13218012	CATD0464a	CATD0464a	ERS13633496	ERP141603	Felis catus	9e43057ecb89355c10c602cf19ee2112	46673	2	1	86	51630128	41246318	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#86.cram	/seq/illumina/runs/46/46673/lane2/plex86/46673_2#86.cram	/seq/illumina/runs/46/46673/lane2/plex86/46673_2#86.substitution_metrics.txt	0.34
7097STDY13218013	CATD0464b	CATD0464b	ERS13633497	ERP141603	Felis catus	eb5e10d2ce2a74915ee040a1a1890e79	46673	2	1	88	51630140	47923794	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#88.cram	/seq/illumina/runs/46/46673/lane2/plex88/46673_2#88.cram	/seq/illumina/runs/46/46673/lane2/plex88/46673_2#88.substitution_metrics.txt	0.35
7097STDY13218014	CATD0465a	CATD0465a	ERS13633500	ERP141603	Felis catus	ef3be02608dc6f5c26d624e041296ca3	46673	2	1	90	51630152	45878474	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#90.cram	/seq/illumina/runs/46/46673/lane2/plex90/46673_2#90.cram	/seq/illumina/runs/46/46673/lane2/plex90/46673_2#90.substitution_metrics.txt	0.33
7097STDY13218015	CATD0465b	CATD0465b	ERS13633498	ERP141603	Felis catus	b8a8d5990a6e813a2fa0c5e081418364	46673	2	1	92	51630164	43449078	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#92.cram	/seq/illumina/runs/46/46673/lane2/plex92/46673_2#92.cram	/seq/illumina/runs/46/46673/lane2/plex92/46673_2#92.substitution_metrics.txt	0.34
7097STDY13218016	CATD0466a	CATD0466a	ERS13633499	ERP141603	Felis catus	133b2a7e8df55da5e7a5e0f17e10d1af	46673	2	1	94	51630176	64747408	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#94.cram	/seq/illumina/runs/46/46673/lane2/plex94/46673_2#94.cram	/seq/illumina/runs/46/46673/lane2/plex94/46673_2#94.substitution_metrics.txt	0.3
7097STDY13218017	CATD0466b	CATD0466b	ERS13633501	ERP141603	Felis catus	0a6b2a439b4d3bceb156210497afa4b3	46673	2	1	96	51630188	53731880	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46673_2#96.cram	/seq/illumina/runs/46/46673/lane2/plex96/46673_2#96.cram	/seq/illumina/runs/46/46673/lane2/plex96/46673_2#96.substitution_metrics.txt	0.32
7097STDY13421770	CATD0612a	CATD0612a	ERS14467066	ERP141603	Felis catus	955d93e790a76c610a19d2772abd9476	47138	1	1	67	51625891	23079670	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#67.cram	/seq/illumina/runs/47/47138/lane1/plex67/47138_1#67.cram	/seq/illumina/runs/47/47138/lane1/plex67/47138_1#67.substitution_metrics.txt	0.33
7097STDY13421771	CATD0612b	CATD0612b	ERS14467067	ERP141603	Felis catus	91913129e642f4d42725382f6bf9b807	47138	1	1	4	65907853	40045508	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#4.cram	/seq/illumina/runs/47/47138/lane1/plex4/47138_1#4.cram	/seq/illumina/runs/47/47138/lane1/plex4/47138_1#4.substitution_metrics.txt	0.34
7097STDY13421772	CATD0613a	CATD0613a	ERS14467068	ERP141603	Felis catus	4d1082227a89709b9d4021860221c256	47138	1	1	70	51625903	62482980	7097	FUR:Feline colorectal carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	47138_1#70.cram	/seq/illumina/runs/47/47138/lane1/plex70/47138_1#70.cram	/seq/illumina/runs/47/47138/lane1/plex70/47138_1#70.substitution_metrics.txt	0.3
