sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH	fastq1	fastq2	sample_fqrunid	donor_id
6864STDY13224633	CATD0513a	CATD0513a	ERS13643102	ERP137019	Felis catus	bac195b9ed6f762c5b71e7b56c8926d7	46643	3	1	23	51610552	37073168	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#23.cram	/seq/illumina/runs/46/46643/lane3/plex23/46643_3#23.cram	/seq/illumina/runs/46/46643/lane3/plex23/46643_3#23.substitution_metrics.txt	0.3	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224633_46643_3#23_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224633_46643_3#23_R2.fastq.gz	6864STDY13224633_46643_3#23	CATD05
6864STDY13224634	CATD0513b	CATD0513b	ERS13643103	ERP137019	Felis catus	32e58be6d716d4b02a8a2dda00e37b39	46643	3	1	25	51610564	35442512	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#25.cram	/seq/illumina/runs/46/46643/lane3/plex25/46643_3#25.cram	/seq/illumina/runs/46/46643/lane3/plex25/46643_3#25.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224634_46643_3#25_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224634_46643_3#25_R2.fastq.gz	6864STDY13224634_46643_3#25	CATD05
6864STDY13224635	CATD0514a	CATD0514a	ERS13643105	ERP137019	Felis catus	899c20871584760e1e154f5bc2740111	46643	3	1	27	51610576	31104630	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#27.cram	/seq/illumina/runs/46/46643/lane3/plex27/46643_3#27.cram	/seq/illumina/runs/46/46643/lane3/plex27/46643_3#27.substitution_metrics.txt	0.36	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224635_46643_3#27_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224635_46643_3#27_R2.fastq.gz	6864STDY13224635_46643_3#27	CATD05
6864STDY13224636	CATD0514b	CATD0514b	ERS13643106	ERP137019	Felis catus	bced3cc43659025429ee0ec4fb953807	46643	3	1	29	51610588	51529760	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#29.cram	/seq/illumina/runs/46/46643/lane3/plex29/46643_3#29.cram	/seq/illumina/runs/46/46643/lane3/plex29/46643_3#29.substitution_metrics.txt	0.56	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224636_46643_3#29_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224636_46643_3#29_R2.fastq.gz	6864STDY13224636_46643_3#29	CATD05
6864STDY13224637	CATD0515a	CATD0515a	ERS13643107	ERP137019	Felis catus	1cff04818a331e2c6ab18d74e154f787	46643	3	1	31	51610600	49402630	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#31.cram	/seq/illumina/runs/46/46643/lane3/plex31/46643_3#31.cram	/seq/illumina/runs/46/46643/lane3/plex31/46643_3#31.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224637_46643_3#31_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224637_46643_3#31_R2.fastq.gz	6864STDY13224637_46643_3#31	CATD05
6864STDY13224638	CATD0515b	CATD0515b	ERS13643109	ERP137019	Felis catus	3ad6b9108742c47c9705e58ec610ce55	46643	3	1	33	51610517	36222128	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#33.cram	/seq/illumina/runs/46/46643/lane3/plex33/46643_3#33.cram	/seq/illumina/runs/46/46643/lane3/plex33/46643_3#33.substitution_metrics.txt	0.36	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224638_46643_3#33_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224638_46643_3#33_R2.fastq.gz	6864STDY13224638_46643_3#33	CATD05
6864STDY13224639	CATD0516a	CATD0516a	ERS13643111	ERP137019	Felis catus	216e9d88907271cf68f1912f572a50e4	46643	3	1	35	51610529	31845398	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#35.cram	/seq/illumina/runs/46/46643/lane3/plex35/46643_3#35.cram	/seq/illumina/runs/46/46643/lane3/plex35/46643_3#35.substitution_metrics.txt	0.3	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224639_46643_3#35_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224639_46643_3#35_R2.fastq.gz	6864STDY13224639_46643_3#35	CATD05
6864STDY13224640	CATD0516b	CATD0516b	ERS13643108	ERP137019	Felis catus	56c38dfcc9360a270f2c980e767a8b0c	46643	3	1	37	51610541	39978486	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#37.cram	/seq/illumina/runs/46/46643/lane3/plex37/46643_3#37.cram	/seq/illumina/runs/46/46643/lane3/plex37/46643_3#37.substitution_metrics.txt	0.29	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224640_46643_3#37_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224640_46643_3#37_R2.fastq.gz	6864STDY13224640_46643_3#37	CATD05
6864STDY13224641	CATD0517a	CATD0517a	ERS13643110	ERP137019	Felis catus	4205499dbeea8f5ebd16afd562fda101	46643	3	1	39	51610553	48639580	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#39.cram	/seq/illumina/runs/46/46643/lane3/plex39/46643_3#39.cram	/seq/illumina/runs/46/46643/lane3/plex39/46643_3#39.substitution_metrics.txt	0.3	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224641_46643_3#39_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224641_46643_3#39_R2.fastq.gz	6864STDY13224641_46643_3#39	CATD05
6864STDY13224642	CATD0517b	CATD0517b	ERS13643112	ERP137019	Felis catus	9d6309281da244b4a56499f379df321e	46643	3	1	41	51610565	42775704	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#41.cram	/seq/illumina/runs/46/46643/lane3/plex41/46643_3#41.cram	/seq/illumina/runs/46/46643/lane3/plex41/46643_3#41.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224642_46643_3#41_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224642_46643_3#41_R2.fastq.gz	6864STDY13224642_46643_3#41	CATD05
6864STDY13224643	CATD0518a	CATD0518a	ERS13643113	ERP137019	Felis catus	0951786aca4796c71290e360cbca5e31	46643	3	1	44	51610577	40832728	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#44.cram	/seq/illumina/runs/46/46643/lane3/plex44/46643_3#44.cram	/seq/illumina/runs/46/46643/lane3/plex44/46643_3#44.substitution_metrics.txt	0.37	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224643_46643_3#44_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224643_46643_3#44_R2.fastq.gz	6864STDY13224643_46643_3#44	CATD05
6864STDY13224644	CATD0518b	CATD0518b	ERS13643114	ERP137019	Felis catus	97002f15c926332beb7bec0d464ffee5	46643	3	1	7	51610551	60909090	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#7.cram	/seq/illumina/runs/46/46643/lane3/plex7/46643_3#7.cram	/seq/illumina/runs/46/46643/lane3/plex7/46643_3#7.substitution_metrics.txt	0.33	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224644_46643_3#7_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224644_46643_3#7_R2.fastq.gz	6864STDY13224644_46643_3#7	CATD05
6864STDY13224645	CATD0519a	CATD0519a	ERS13643115	ERP137019	Felis catus	61a0ffe5fe47eab5128afe62bbd9f679	46643	3	1	45	51610589	36440058	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#45.cram	/seq/illumina/runs/46/46643/lane3/plex45/46643_3#45.cram	/seq/illumina/runs/46/46643/lane3/plex45/46643_3#45.substitution_metrics.txt	0.32	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224645_46643_3#45_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224645_46643_3#45_R2.fastq.gz	6864STDY13224645_46643_3#45	CATD05
6864STDY13224646	CATD0519b	CATD0519b	ERS13643116	ERP137019	Felis catus	bd2de1c03ce2116aeecb84c426ff5c60	46643	3	1	48	51610601	51385154	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#48.cram	/seq/illumina/runs/46/46643/lane3/plex48/46643_3#48.cram	/seq/illumina/runs/46/46643/lane3/plex48/46643_3#48.substitution_metrics.txt	0.3	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224646_46643_3#48_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224646_46643_3#48_R2.fastq.gz	6864STDY13224646_46643_3#48	CATD05
6864STDY13224647	CATD0520a	CATD0520a	ERS13643117	ERP137019	Felis catus	4b45e6cf1fa5490f25ac9f6318b1ca46	46643	3	1	49	51610518	37796410	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#49.cram	/seq/illumina/runs/46/46643/lane3/plex49/46643_3#49.cram	/seq/illumina/runs/46/46643/lane3/plex49/46643_3#49.substitution_metrics.txt	0.34	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224647_46643_3#49_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224647_46643_3#49_R2.fastq.gz	6864STDY13224647_46643_3#49	CATD05
6864STDY13224648	CATD0520b	CATD0520b	ERS13643118	ERP137019	Felis catus	2ad68e8d409ef787363ad127838fc942	46643	3	1	51	51610530	30037534	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#51.cram	/seq/illumina/runs/46/46643/lane3/plex51/46643_3#51.cram	/seq/illumina/runs/46/46643/lane3/plex51/46643_3#51.substitution_metrics.txt	0.34	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224648_46643_3#51_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224648_46643_3#51_R2.fastq.gz	6864STDY13224648_46643_3#51	CATD05
6864STDY13224649	CATD0521a	CATD0521a	ERS13643119	ERP137019	Felis catus	274a96a989fde63de888e6128b5eab7f	46643	3	1	53	51610542	38539760	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#53.cram	/seq/illumina/runs/46/46643/lane3/plex53/46643_3#53.cram	/seq/illumina/runs/46/46643/lane3/plex53/46643_3#53.substitution_metrics.txt	0.3	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224649_46643_3#53_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224649_46643_3#53_R2.fastq.gz	6864STDY13224649_46643_3#53	CATD05
6864STDY13224650	CATD0521b	CATD0521b	ERS13643120	ERP137019	Felis catus	f1d1196a1082c0b9a442837351d7aaff	46643	3	1	55	51610554	34968430	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#55.cram	/seq/illumina/runs/46/46643/lane3/plex55/46643_3#55.cram	/seq/illumina/runs/46/46643/lane3/plex55/46643_3#55.substitution_metrics.txt	0.32	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224650_46643_3#55_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/fastqs/6864STDY13224650_46643_3#55_R2.fastq.gz	6864STDY13224650_46643_3#55	CATD05
