sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
6864STDY13224636	CATD0514b	CATD0514b	ERS13643106	ERP137019	Felis catus	bced3cc43659025429ee0ec4fb953807	46643	3	1	29	51610588	51529760	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#29.cram	/seq/illumina/runs/46/46643/lane3/plex29/46643_3#29.cram	/seq/illumina/runs/46/46643/lane3/plex29/46643_3#29.substitution_metrics.txt	0.56
6864STDY13224637	CATD0515a	CATD0515a	ERS13643107	ERP137019	Felis catus	1cff04818a331e2c6ab18d74e154f787	46643	3	1	31	51610600	49402630	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#31.cram	/seq/illumina/runs/46/46643/lane3/plex31/46643_3#31.cram	/seq/illumina/runs/46/46643/lane3/plex31/46643_3#31.substitution_metrics.txt	0.33
6864STDY13224638	CATD0515b	CATD0515b	ERS13643109	ERP137019	Felis catus	3ad6b9108742c47c9705e58ec610ce55	46643	3	1	33	51610517	36222128	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#33.cram	/seq/illumina/runs/46/46643/lane3/plex33/46643_3#33.cram	/seq/illumina/runs/46/46643/lane3/plex33/46643_3#33.substitution_metrics.txt	0.36
6864STDY13224639	CATD0516a	CATD0516a	ERS13643111	ERP137019	Felis catus	216e9d88907271cf68f1912f572a50e4	46643	3	1	35	51610529	31845398	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#35.cram	/seq/illumina/runs/46/46643/lane3/plex35/46643_3#35.cram	/seq/illumina/runs/46/46643/lane3/plex35/46643_3#35.substitution_metrics.txt	0.3
6864STDY13224640	CATD0516b	CATD0516b	ERS13643108	ERP137019	Felis catus	56c38dfcc9360a270f2c980e767a8b0c	46643	3	1	37	51610541	39978486	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#37.cram	/seq/illumina/runs/46/46643/lane3/plex37/46643_3#37.cram	/seq/illumina/runs/46/46643/lane3/plex37/46643_3#37.substitution_metrics.txt	0.29
6864STDY13224641	CATD0517a	CATD0517a	ERS13643110	ERP137019	Felis catus	4205499dbeea8f5ebd16afd562fda101	46643	3	1	39	51610553	48639580	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#39.cram	/seq/illumina/runs/46/46643/lane3/plex39/46643_3#39.cram	/seq/illumina/runs/46/46643/lane3/plex39/46643_3#39.substitution_metrics.txt	0.3
6864STDY13224642	CATD0517b	CATD0517b	ERS13643112	ERP137019	Felis catus	9d6309281da244b4a56499f379df321e	46643	3	1	41	51610565	42775704	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#41.cram	/seq/illumina/runs/46/46643/lane3/plex41/46643_3#41.cram	/seq/illumina/runs/46/46643/lane3/plex41/46643_3#41.substitution_metrics.txt	0.33
6864STDY13224643	CATD0518a	CATD0518a	ERS13643113	ERP137019	Felis catus	0951786aca4796c71290e360cbca5e31	46643	3	1	44	51610577	40832728	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#44.cram	/seq/illumina/runs/46/46643/lane3/plex44/46643_3#44.cram	/seq/illumina/runs/46/46643/lane3/plex44/46643_3#44.substitution_metrics.txt	0.37
6864STDY13224644	CATD0518b	CATD0518b	ERS13643114	ERP137019	Felis catus	97002f15c926332beb7bec0d464ffee5	46643	3	1	7	51610551	60909090	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#7.cram	/seq/illumina/runs/46/46643/lane3/plex7/46643_3#7.cram	/seq/illumina/runs/46/46643/lane3/plex7/46643_3#7.substitution_metrics.txt	0.33
6864STDY13224645	CATD0519a	CATD0519a	ERS13643115	ERP137019	Felis catus	61a0ffe5fe47eab5128afe62bbd9f679	46643	3	1	45	51610589	36440058	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#45.cram	/seq/illumina/runs/46/46643/lane3/plex45/46643_3#45.cram	/seq/illumina/runs/46/46643/lane3/plex45/46643_3#45.substitution_metrics.txt	0.32
6864STDY13224646	CATD0519b	CATD0519b	ERS13643116	ERP137019	Felis catus	bd2de1c03ce2116aeecb84c426ff5c60	46643	3	1	48	51610601	51385154	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#48.cram	/seq/illumina/runs/46/46643/lane3/plex48/46643_3#48.cram	/seq/illumina/runs/46/46643/lane3/plex48/46643_3#48.substitution_metrics.txt	0.3
6864STDY13224647	CATD0520a	CATD0520a	ERS13643117	ERP137019	Felis catus	4b45e6cf1fa5490f25ac9f6318b1ca46	46643	3	1	49	51610518	37796410	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#49.cram	/seq/illumina/runs/46/46643/lane3/plex49/46643_3#49.cram	/seq/illumina/runs/46/46643/lane3/plex49/46643_3#49.substitution_metrics.txt	0.34
6864STDY13224648	CATD0520b	CATD0520b	ERS13643118	ERP137019	Felis catus	2ad68e8d409ef787363ad127838fc942	46643	3	1	51	51610530	30037534	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#51.cram	/seq/illumina/runs/46/46643/lane3/plex51/46643_3#51.cram	/seq/illumina/runs/46/46643/lane3/plex51/46643_3#51.substitution_metrics.txt	0.34
6864STDY13224649	CATD0521a	CATD0521a	ERS13643119	ERP137019	Felis catus	274a96a989fde63de888e6128b5eab7f	46643	3	1	53	51610542	38539760	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#53.cram	/seq/illumina/runs/46/46643/lane3/plex53/46643_3#53.cram	/seq/illumina/runs/46/46643/lane3/plex53/46643_3#53.substitution_metrics.txt	0.3
6864STDY13224650	CATD0521b	CATD0521b	ERS13643120	ERP137019	Felis catus	f1d1196a1082c0b9a442837351d7aaff	46643	3	1	55	51610554	34968430	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#55.cram	/seq/illumina/runs/46/46643/lane3/plex55/46643_3#55.cram	/seq/illumina/runs/46/46643/lane3/plex55/46643_3#55.substitution_metrics.txt	0.32
6864STDY13224651	CATD0522a	CATD0522a	ERS13643121	ERP137019	Felis catus	329b484fccbc48270757d8d5c3c7b6ed	46643	3	1	57	51610566	58909856	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#57.cram	/seq/illumina/runs/46/46643/lane3/plex57/46643_3#57.cram	/seq/illumina/runs/46/46643/lane3/plex57/46643_3#57.substitution_metrics.txt	0.28
6864STDY13224652	CATD0522b	CATD0522b	ERS13643122	ERP137019	Felis catus	ecb4d2a52296b542caf25e1a07078956	46643	3	1	59	51610578	41576222	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#59.cram	/seq/illumina/runs/46/46643/lane3/plex59/46643_3#59.cram	/seq/illumina/runs/46/46643/lane3/plex59/46643_3#59.substitution_metrics.txt	0.3
6864STDY13224653	CATD0523a	CATD0523a	ERS13643123	ERP137019	Felis catus	29dc0536f5559432611ac18065c64ca9	46643	3	1	61	51610590	47873324	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#61.cram	/seq/illumina/runs/46/46643/lane3/plex61/46643_3#61.cram	/seq/illumina/runs/46/46643/lane3/plex61/46643_3#61.substitution_metrics.txt	0.33
6864STDY13224654	CATD0523b	CATD0523b	ERS13643124	ERP137019	Felis catus	123a611fd9856288f0af2867240ada9d	46643	3	1	63	51610602	46138660	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#63.cram	/seq/illumina/runs/46/46643/lane3/plex63/46643_3#63.cram	/seq/illumina/runs/46/46643/lane3/plex63/46643_3#63.substitution_metrics.txt	0.33
6864STDY13224655	CATD0524a	CATD0524a	ERS13643125	ERP137019	Felis catus	1052bae97749d31533f92f14b7e93409	46643	3	1	65	51610519	33178650	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#65.cram	/seq/illumina/runs/46/46643/lane3/plex65/46643_3#65.cram	/seq/illumina/runs/46/46643/lane3/plex65/46643_3#65.substitution_metrics.txt	0.31
6864STDY13224656	CATD0524b	CATD0524b	ERS13643126	ERP137019	Felis catus	5cb816175eab3907a7558eaeb08c9b41	46643	3	1	67	51610531	41684314	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#67.cram	/seq/illumina/runs/46/46643/lane3/plex67/46643_3#67.cram	/seq/illumina/runs/46/46643/lane3/plex67/46643_3#67.substitution_metrics.txt	0.3
6864STDY13224657	CATD0525a	CATD0525a	ERS13643127	ERP137019	Felis catus	fbf6ab27df46d063325863fe664a9d69	46643	3	1	69	51610543	45088560	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#69.cram	/seq/illumina/runs/46/46643/lane3/plex69/46643_3#69.cram	/seq/illumina/runs/46/46643/lane3/plex69/46643_3#69.substitution_metrics.txt	0.32
6864STDY13224658	CATD0525b	CATD0525b	ERS13643128	ERP137019	Felis catus	cf8e62519040a61b5b84d7edd7a4991e	46643	3	1	71	51610555	37062198	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#71.cram	/seq/illumina/runs/46/46643/lane3/plex71/46643_3#71.cram	/seq/illumina/runs/46/46643/lane3/plex71/46643_3#71.substitution_metrics.txt	0.3
6864STDY13224659	CATD0526a	CATD0526a	ERS13643129	ERP137019	Felis catus	4e174c9a69cbd1f600b4a204d5d61023	46643	3	1	73	51610567	35152258	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#73.cram	/seq/illumina/runs/46/46643/lane3/plex73/46643_3#73.cram	/seq/illumina/runs/46/46643/lane3/plex73/46643_3#73.substitution_metrics.txt	0.23
6864STDY13224660	CATD0526b	CATD0526b	ERS13643130	ERP137019	Felis catus	10c69523c03dd283cf7596a1ad172b56	46643	3	1	75	51610579	59789132	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#75.cram	/seq/illumina/runs/46/46643/lane3/plex75/46643_3#75.cram	/seq/illumina/runs/46/46643/lane3/plex75/46643_3#75.substitution_metrics.txt	0.32
6864STDY13224661	CATD0527a	CATD0527a	ERS13643131	ERP137019	Felis catus	6dcb63b3bb5c53bf7c23be8691917903	46643	3	1	78	51610591	56934256	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#78.cram	/seq/illumina/runs/46/46643/lane3/plex78/46643_3#78.cram	/seq/illumina/runs/46/46643/lane3/plex78/46643_3#78.substitution_metrics.txt	0.3
6864STDY13224662	CATD0527b	CATD0527b	ERS13643132	ERP137019	Felis catus	6795ddcaa7babf3e6c9e9faae6294662	46643	3	1	79	51610603	50267688	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#79.cram	/seq/illumina/runs/46/46643/lane3/plex79/46643_3#79.cram	/seq/illumina/runs/46/46643/lane3/plex79/46643_3#79.substitution_metrics.txt	0.31
6864STDY13224663	CATD0528a	CATD0528a	ERS13643133	ERP137019	Felis catus	d1acee06faf4969dd720dd17647a7c88	46643	3	1	82	51610520	53956470	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#82.cram	/seq/illumina/runs/46/46643/lane3/plex82/46643_3#82.cram	/seq/illumina/runs/46/46643/lane3/plex82/46643_3#82.substitution_metrics.txt	0.25
6864STDY13224664	CATD0528b	CATD0528b	ERS13643134	ERP137019	Felis catus	a62d32e1a1d6964669c2d8e14ad0f24e	46643	3	1	83	51610532	56078846	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#83.cram	/seq/illumina/runs/46/46643/lane3/plex83/46643_3#83.cram	/seq/illumina/runs/46/46643/lane3/plex83/46643_3#83.substitution_metrics.txt	0.28
6864STDY13224665	CATD0529a	CATD0529a	ERS13643135	ERP137019	Felis catus	cb12363d37e06b8f1276d60a0cfc9eca	46643	3	1	85	51610544	55915796	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#85.cram	/seq/illumina/runs/46/46643/lane3/plex85/46643_3#85.cram	/seq/illumina/runs/46/46643/lane3/plex85/46643_3#85.substitution_metrics.txt	0.3
6864STDY13224666	CATD0529b	CATD0529b	ERS13643136	ERP137019	Felis catus	5013fafa53cdca2af990102236bf43f1	46643	3	1	87	51610556	38128142	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#87.cram	/seq/illumina/runs/46/46643/lane3/plex87/46643_3#87.cram	/seq/illumina/runs/46/46643/lane3/plex87/46643_3#87.substitution_metrics.txt	0.37
6864STDY13224667	CATD0530a	CATD0530a	ERS13643137	ERP137019	Felis catus	f1e452a4dc9bf81532e1bb35904cf51e	46643	3	1	89	51610568	25544196	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#89.cram	/seq/illumina/runs/46/46643/lane3/plex89/46643_3#89.cram	/seq/illumina/runs/46/46643/lane3/plex89/46643_3#89.substitution_metrics.txt	0.26
6864STDY13224668	CATD0530b	CATD0530b	ERS13643138	ERP137019	Felis catus	8e3ec3e698a665a85f0a480b2c0bf5fa	46643	3	1	90	51610580	31022748	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#90.cram	/seq/illumina/runs/46/46643/lane3/plex90/46643_3#90.cram	/seq/illumina/runs/46/46643/lane3/plex90/46643_3#90.substitution_metrics.txt	0.21
6864STDY13224669	CATD0531a	CATD0531a	ERS13643139	ERP137019	Felis catus	15c5aabc308095b8451ab6f6bb2a8ebf	46643	3	1	91	51610592	47396180	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#91.cram	/seq/illumina/runs/46/46643/lane3/plex91/46643_3#91.cram	/seq/illumina/runs/46/46643/lane3/plex91/46643_3#91.substitution_metrics.txt	0.26
6864STDY13224670	CATD0531b	CATD0531b	ERS13643142	ERP137019	Felis catus	7fef9d8cbfaf8bdd65d6dfb9684cb742	46643	3	1	92	51610604	47940650	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#92.cram	/seq/illumina/runs/46/46643/lane3/plex92/46643_3#92.cram	/seq/illumina/runs/46/46643/lane3/plex92/46643_3#92.substitution_metrics.txt	0.24
6864STDY13224671	CATD0532a	CATD0532a	ERS13643141	ERP137019	Felis catus	dd60927584bac0584af700342b818746	46643	3	1	93	51610521	49573906	6864	FUR: Feline pancreatic carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	46643_3#93.cram	/seq/illumina/runs/46/46643/lane3/plex93/46643_3#93.cram	/seq/illumina/runs/46/46643/lane3/plex93/46643_3#93.substitution_metrics.txt	0.27
